Município;UF;ANO;Mês;1º Decêndio;2º Decêndio;3º Decêndio;Item transferência;Transferência;
Canarana;BA;2023;03;262575.81;57881.15;0;DEDU;FUNDEB;
Canarana;BA;2023;03;205983.2;45460.74;0;FPE;FUNDEB;
Canavieiras;BA;2023;03;1200340.89;264599.58;0;FPM;FPM;
Canavieiras;BA;2023;03;378.04;49.04;0;ITR;ITR;
Canavieiras;BA;2023;03;225854.8;49786.75;0;FPM;FUNDEB;
Canavieiras;BA;2023;03;4992.96;1003.62;0;IPI-EXP;FUNDEB;
Canavieiras;BA;2023;03;212.67;83.57;0;ITR;FUNDEB;
Canavieiras;BA;2023;03;19607.87;12266.12;0;IPVA;FUNDEB;
Canavieiras;BA;2023;03;2911.42;3122.77;0;ITCMD;FUNDEB;
Canavieiras;BA;2023;03;478365.94;342499.54;0;ICMS;FUNDEB;
Canavieiras;BA;2023;03;300179.71;66162.15;0;DEDU;FUNDEB;
Canavieiras;BA;2023;03;216032.55;47678.65;0;FPE;FUNDEB;
Canavieiras;BA;2023;03;275.38;0;0;CFEM;Royalties;
Candeal;BA;2023;03;450127.84;99224.85;0;FPM;FPM;
Candeal;BA;2023;03;228.63;21.2;0;ITR;ITR;
Candeal;BA;2023;03;45385.08;10004.55;0;FPM;FUNDEB;
Candeal;BA;2023;03;1003.32;201.68;0;IPI-EXP;FUNDEB;
Candeal;BA;2023;03;42.74;16.79;0;ITR;FUNDEB;
Candeal;BA;2023;03;3940.15;2464.86;0;IPVA;FUNDEB;
Candeal;BA;2023;03;585.04;627.51;0;ITCMD;FUNDEB;
Candeal;BA;2023;03;96126.69;68824.6;0;ICMS;FUNDEB;
Candeal;BA;2023;03;112589.1;24811.5;0;DEDU;FUNDEB;
Candeal;BA;2023;03;43411.31;9580.93;0;FPE;FUNDEB;
Candeias;BA;2023;03;2100596.54;463049.27;0;FPM;FPM;
Candeias;BA;2023;03;35.97;64.29;0;ITR;ITR;
Candeias;BA;2023;03;408666.82;90085.28;0;FPM;FUNDEB;
Candeias;BA;2023;03;9034.37;1815.97;0;IPI-EXP;FUNDEB;
Candeias;BA;2023;03;384.81;151.22;0;ITR;FUNDEB;
Candeias;BA;2023;03;35478.91;22194.6;0;IPVA;FUNDEB;
Candeias;BA;2023;03;5267.99;5650.41;0;ITCMD;FUNDEB;
Candeias;BA;2023;03;865566.23;619726.49;0;ICMS;FUNDEB;
Candeias;BA;2023;03;525158.12;115778.38;0;DEDU;FUNDEB;
Candeias;BA;2023;03;390894.23;86270.83;0;FPE;FUNDEB;
Candeias;BA;2023;03;9092.38;0;0;CFEM;Royalties;
Candiba;BA;2023;03;750213.06;165374.75;0;FPM;FPM;
Candiba;BA;2023;03;36.04;4.25;0;ITR;ITR;
Candiba;BA;2023;03;77355.61;17052.05;0;FPM;FUNDEB;
Candiba;BA;2023;03;1710.1;343.74;0;IPI-EXP;FUNDEB;
Candiba;BA;2023;03;72.84;28.62;0;ITR;FUNDEB;
Candiba;BA;2023;03;6715.72;4201.16;0;IPVA;FUNDEB;
Candiba;BA;2023;03;997.17;1069.55;0;ITCMD;FUNDEB;
Candiba;BA;2023;03;163841.07;117306.62;0;ICMS;FUNDEB;
Candiba;BA;2023;03;187562.25;41344.73;0;DEDU;FUNDEB;
Candiba;BA;2023;03;73991.48;16330.01;0;FPE;FUNDEB;
Cansanção;BA;2023;03;1200340.89;264599.58;0;FPM;FPM;
Cansanção;BA;2023;03;0;54.73;0;ITR;ITR;
Cansanção;BA;2023;03;528146.35;116423;0;FPM;FUNDEB;
Cansanção;BA;2023;03;11675.7;2346.9;0;IPI-EXP;FUNDEB;
Cansanção;BA;2023;03;497.31;195.43;0;ITR;FUNDEB;
Cansanção;BA;2023;03;45851.68;28683.51;0;IPVA;FUNDEB;
Cansanção;BA;2023;03;6808.16;7302.39;0;ITCMD;FUNDEB;
Cansanção;BA;2023;03;1118626.79;800912.31;0;ICMS;FUNDEB;
Cansanção;BA;2023;03;300085.21;66163.57;0;DEDU;FUNDEB;
Cansanção;BA;2023;03;505177.69;111493.34;0;FPE;FUNDEB;
Cansanção;BA;2023;03;78232.5;0;0;CFEM;Royalties;
Canudos;BA;2023;03;900255.67;198449.69;0;FPM;FPM;
Canudos;BA;2023;03;114.91;436.42;0;ITR;ITR;
Canudos;BA;2023;03;126763.86;27943.45;0;FPM;FUNDEB;
Canudos;BA;2023;03;2802.36;563.29;0;IPI-EXP;FUNDEB;
Canudos;BA;2023;03;119.36;46.91;0;ITR;FUNDEB;
Canudos;BA;2023;03;11005.16;6884.52;0;IPVA;FUNDEB;
Canudos;BA;2023;03;1634.07;1752.69;0;ITCMD;FUNDEB;
Canudos;BA;2023;03;268488.92;192232.19;0;ICMS;FUNDEB;
Canudos;BA;2023;03;225092.63;49721.51;0;DEDU;FUNDEB;
Canudos;BA;2023;03;121250.99;26760.24;0;FPE;FUNDEB;
Canápolis;BA;2023;03;450127.84;99224.85;0;FPM;FPM;
Canápolis;BA;2023;03;5.01;0;0;ITR;ITR;
Canápolis;BA;2023;03;72367.57;15952.49;0;FPM;FUNDEB;
Canápolis;BA;2023;03;1599.83;321.58;0;IPI-EXP;FUNDEB;
Canápolis;BA;2023;03;68.14;26.78;0;ITR;FUNDEB;
Canápolis;BA;2023;03;6282.68;3930.26;0;IPVA;FUNDEB;
Canápolis;BA;2023;03;932.86;1000.59;0;ITCMD;FUNDEB;
Canápolis;BA;2023;03;153276.26;109742.45;0;ICMS;FUNDEB;
Canápolis;BA;2023;03;112533.2;24806.2;0;DEDU;FUNDEB;
Canápolis;BA;2023;03;69220.36;15277.02;0;FPE;FUNDEB;
Capela do Alto Alegre;BA;2023;03;600170.44;132299.8;0;FPM;FPM;
Capela do Alto Alegre;BA;2023;03;0;5.05;0;ITR;ITR;
Capela do Alto Alegre;BA;2023;03;58081.91;12803.41;0;FPM;FUNDEB;
Capela do Alto Alegre;BA;2023;03;1284.01;258.1;0;IPI-EXP;FUNDEB;
Capela do Alto Alegre;BA;2023;03;54.69;21.49;0;ITR;FUNDEB;
Capela do Alto Alegre;BA;2023;03;5042.45;3154.42;0;IPVA;FUNDEB;
Capela do Alto Alegre;BA;2023;03;748.72;803.07;0;ITCMD;FUNDEB;
Capela do Alto Alegre;BA;2023;03;123018.91;88078.84;0;ICMS;FUNDEB;
Capela do Alto Alegre;BA;2023;03;150042.61;33076.2;0;DEDU;FUNDEB;
Capela do Alto Alegre;BA;2023;03;55555.98;12261.27;0;FPE;FUNDEB;
Capim Grosso;BA;2023;03;1200340.89;264599.58;0;FPM;FPM;
Capim Grosso;BA;2023;03;0.19;0;0;ITR;ITR;
Capim Grosso;BA;2023;03;207297.08;45695.95;0;FPM;FUNDEB;
Capim Grosso;BA;2023;03;4582.7;921.16;0;IPI-EXP;FUNDEB;
Capim Grosso;BA;2023;03;195.19;76.71;0;ITR;FUNDEB;
Capim Grosso;BA;2023;03;17996.76;11258.27;0;IPVA;FUNDEB;
Capim Grosso;BA;2023;03;2672.2;2866.18;0;ITCMD;FUNDEB;
Capim Grosso;BA;2023;03;439060.26;314357.53;0;ICMS;FUNDEB;
Capim Grosso;BA;2023;03;300085.25;66149.89;0;DEDU;FUNDEB;
Capim Grosso;BA;2023;03;198281.9;43761.06;0;FPE;FUNDEB;
Caravelas;BA;2023;03;900255.67;198449.69;0;FPM;FPM;
Caravelas;BA;2023;03;580.73;118.68;0;ITR;ITR;
Caravelas;BA;2023;03;163499.12;36041.25;0;FPM;FUNDEB;
Caravelas;BA;2023;03;3614.46;726.53;0;IPI-EXP;FUNDEB;
Caravelas;BA;2023;03;153.95;60.5;0;ITR;FUNDEB;
Caravelas;BA;2023;03;14194.37;8879.6;0;IPVA;FUNDEB;
Caravelas;BA;2023;03;2107.61;2260.61;0;ITCMD;FUNDEB;
Caravelas;BA;2023;03;346295.1;247939.71;0;ICMS;FUNDEB;
Caravelas;BA;2023;03;225209.09;49642.08;0;DEDU;FUNDEB;
Caravelas;BA;2023;03;156388.67;34515.17;0;FPE;FUNDEB;
Caraíbas;BA;2023;03;450127.84;99224.85;0;FPM;FPM;
Caraíbas;BA;2023;03;65.76;27.52;0;ITR;ITR;
Caraíbas;BA;2023;03;68877.98;15183.25;0;FPM;FUNDEB;
Caraíbas;BA;2023;03;1522.68;306.07;0;IPI-EXP;FUNDEB;
Caraíbas;BA;2023;03;64.86;25.49;0;ITR;FUNDEB;
Caraíbas;BA;2023;03;5979.72;3740.75;0;IPVA;FUNDEB;
Caraíbas;BA;2023;03;887.88;952.34;0;ITCMD;FUNDEB;
Caraíbas;BA;2023;03;145885.24;104450.64;0;ICMS;FUNDEB;
Caraíbas;BA;2023;03;112548.39;24813.07;0;DEDU;FUNDEB;
Caraíbas;BA;2023;03;65882.53;14540.36;0;FPE;FUNDEB;
Caraíbas;BA;2023;03;4055.54;0;0;CFEM;Royalties;
Cardeal da Silva;BA;2023;03;450127.84;99224.85;0;FPM;FPM;
Cardeal da Silva;BA;2023;03;72382.9;15955.87;0;FPM;FUNDEB;
Cardeal da Silva;BA;2023;03;1600.16;321.64;0;IPI-EXP;FUNDEB;
Cardeal da Silva;BA;2023;03;68.16;26.78;0;ITR;FUNDEB;
Cardeal da Silva;BA;2023;03;6284.01;3931.1;0;IPVA;FUNDEB;
Cardeal da Silva;BA;2023;03;933.07;1000.8;0;ITCMD;FUNDEB;
Cardeal da Silva;BA;2023;03;153308.76;109765.72;0;ICMS;FUNDEB;
Cardeal da Silva;BA;2023;03;112531.95;24806.2;0;DEDU;FUNDEB;
Cardeal da Silva;BA;2023;03;69235.04;15280.26;0;FPE;FUNDEB;
Carinhanha;BA;2023;03;1050298.27;231524.64;0;FPM;FPM;
Carinhanha;BA;2023;03;65.68;81.2;0;ITR;ITR;
Carinhanha;BA;2023;03;220718.44;48654.51;0;FPM;FUNDEB;
Carinhanha;BA;2023;03;4879.41;980.8;0;IPI-EXP;FUNDEB;
Carinhanha;BA;2023;03;207.83;81.67;0;ITR;FUNDEB;
Carinhanha;BA;2023;03;19161.94;11987.17;0;IPVA;FUNDEB;
Carinhanha;BA;2023;03;2845.21;3051.75;0;ITCMD;FUNDEB;
Carinhanha;BA;2023;03;467487;334710.46;0;ICMS;FUNDEB;
Carinhanha;BA;2023;03;262590.97;57901.44;0;DEDU;FUNDEB;
Carinhanha;BA;2023;03;211119.57;46594.35;0;FPE;FUNDEB;
Casa Nova;BA;2023;03;1950553.94;429974.33;0;FPM;FPM;
Casa Nova;BA;2023;03;535.2;1115.63;0;ITR;ITR;
Casa Nova;BA;2023;03;482089.61;106270.38;0;FPM;FUNDEB;
Casa Nova;BA;2023;03;10657.52;2142.24;0;IPI-EXP;FUNDEB;
Casa Nova;BA;2023;03;453.94;178.39;0;ITR;FUNDEB;
Casa Nova;BA;2023;03;41853.21;26182.18;0;IPVA;FUNDEB;
Casa Nova;BA;2023;03;6214.46;6665.59;0;ITCMD;FUNDEB;
Casa Nova;BA;2023;03;1021077.51;731069.15;0;ICMS;FUNDEB;
Casa Nova;BA;2023;03;487772.27;107772.47;0;DEDU;FUNDEB;
Casa Nova;BA;2023;03;461123.92;101770.61;0;FPE;FUNDEB;
Casa Nova;BA;2023;03;874229.58;0;0;CFH;Royalties;
Castro Alves;BA;2023;03;1050298.27;231524.64;0;FPM;FPM;
Castro Alves;BA;2023;03;136.91;70.68;0;ITR;ITR;
Castro Alves;BA;2023;03;195005.97;42986.53;0;FPM;FUNDEB;
Castro Alves;BA;2023;03;4310.98;866.54;0;IPI-EXP;FUNDEB;
Castro Alves;BA;2023;03;183.62;72.16;0;ITR;FUNDEB;
Castro Alves;BA;2023;03;16929.68;10590.72;0;IPVA;FUNDEB;
Castro Alves;BA;2023;03;2513.75;2696.24;0;ITCMD;FUNDEB;
Castro Alves;BA;2023;03;413027.38;295718.56;0;ICMS;FUNDEB;
Castro Alves;BA;2023;03;262608.78;57898.81;0;DEDU;FUNDEB;
Castro Alves;BA;2023;03;186525.32;41166.37;0;FPE;FUNDEB;
Castro Alves;BA;2023;03;4029.57;0;0;CFEM;Royalties;
Castro Alves;BA;2023;03;4903;0;0;CFH;Royalties;
Catolândia;BA;2023;03;450127.84;99224.85;0;FPM;FPM;
Catolândia;BA;2023;03;7.52;70.93;0;ITR;ITR;
Catolândia;BA;2023;03;26067.05;5746.15;0;FPM;FUNDEB;
Catolândia;BA;2023;03;576.26;115.83;0;IPI-EXP;FUNDEB;
Catolândia;BA;2023;03;24.55;9.65;0;ITR;FUNDEB;
Catolândia;BA;2023;03;2263.05;1415.68;0;IPVA;FUNDEB;
Catolândia;BA;2023;03;336.03;360.41;0;ITCMD;FUNDEB;
Catolândia;BA;2023;03;55210.65;39529.62;0;ICMS;FUNDEB;
Catolândia;BA;2023;03;112533.82;24823.93;0;DEDU;FUNDEB;
Catolândia;BA;2023;03;24933.42;5502.84;0;FPE;FUNDEB;
Catu;BA;2023;03;1650468.72;363824.43;0;FPM;FPM;
Catu;BA;2023;03;64.92;55.53;0;ITR;ITR;
Catu;BA;2023;03;249288.04;54952.31;0;FPM;FUNDEB;
Catu;BA;2023;03;5510.99;1107.75;0;IPI-EXP;FUNDEB;
Catu;BA;2023;03;234.73;92.25;0;ITR;FUNDEB;
Catu;BA;2023;03;21642.25;13538.77;0;IPVA;FUNDEB;
Catu;BA;2023;03;3213.49;3446.77;0;ITCMD;FUNDEB;
Catu;BA;2023;03;527998.11;378035.1;0;ICMS;FUNDEB;
Catu;BA;2023;03;412633.39;90969.98;0;DEDU;FUNDEB;
Catu;BA;2023;03;238446.7;52625.48;0;FPE;FUNDEB;
Catu;BA;2023;03;4878.8;0;0;CFEM;Royalties;
Caturama;BA;2023;03;450127.84;99224.85;0;FPM;FPM;
Caturama;BA;2023;03;15.04;10.1;0;ITR;ITR;
Caturama;BA;2023;03;68545.57;15109.98;0;FPM;FUNDEB;
Caturama;BA;2023;03;1515.33;304.59;0;IPI-EXP;FUNDEB;
Caturama;BA;2023;03;64.54;25.36;0;ITR;FUNDEB;
Caturama;BA;2023;03;5950.87;3722.7;0;IPVA;FUNDEB;
Caturama;BA;2023;03;883.6;947.74;0;ITCMD;FUNDEB;
Caturama;BA;2023;03;145181.15;103946.53;0;ICMS;FUNDEB;
Caturama;BA;2023;03;112535.7;24808.72;0;DEDU;FUNDEB;
Caturama;BA;2023;03;65564.57;14470.18;0;FPE;FUNDEB;
Caturama;BA;2023;03;107.65;0;0;CFEM;Royalties;
Caém;BA;2023;03;450127.84;99224.85;0;FPM;FPM;
Caém;BA;2023;03;236.92;0;0;ITR;ITR;
Caém;BA;2023;03;86344.66;19033.56;0;FPM;FUNDEB;
Caém;BA;2023;03;1908.82;383.69;0;IPI-EXP;FUNDEB;
Caém;BA;2023;03;81.3;31.95;0;ITR;FUNDEB;
Caém;BA;2023;03;7496.12;4689.34;0;IPVA;FUNDEB;
Caém;BA;2023;03;1113.04;1193.84;0;ITCMD;FUNDEB;
Caém;BA;2023;03;182880.1;130938.15;0;ICMS;FUNDEB;
Caém;BA;2023;03;112591.17;24806.2;0;DEDU;FUNDEB;
Caém;BA;2023;03;82589.6;18227.63;0;FPE;FUNDEB;
Central;BA;2023;03;900255.67;198449.69;0;FPM;FPM;
Central;BA;2023;03;61.92;10.86;0;ITR;ITR;
Central;BA;2023;03;92118.59;20306.35;0;FPM;FUNDEB;
Central;BA;2023;03;2036.46;409.34;0;IPI-EXP;FUNDEB;
Central;BA;2023;03;86.74;34.09;0;ITR;FUNDEB;
Central;BA;2023;03;7997.38;5002.93;0;IPVA;FUNDEB;
Central;BA;2023;03;1187.47;1273.67;0;ITCMD;FUNDEB;
Central;BA;2023;03;195109.41;139694.06;0;ICMS;FUNDEB;
Central;BA;2023;03;225079.39;49615.12;0;DEDU;FUNDEB;
Central;BA;2023;03;88112.43;19446.52;0;FPE;FUNDEB;
Chorrochó;BA;2023;03;600170.44;132299.8;0;FPM;FPM;
Chorrochó;BA;2023;03;127.96;6.06;0;ITR;ITR;
Chorrochó;BA;2023;03;96477.59;21267.23;0;FPM;FUNDEB;
Chorrochó;BA;2023;03;2132.82;428.71;0;IPI-EXP;FUNDEB;
Chorrochó;BA;2023;03;90.84;35.7;0;ITR;FUNDEB;
Chorrochó;BA;2023;03;8375.82;5239.67;0;IPVA;FUNDEB;
Chorrochó;BA;2023;03;1243.66;1333.94;0;ITCMD;FUNDEB;
Chorrochó;BA;2023;03;204341.88;146304.31;0;ICMS;FUNDEB;
Chorrochó;BA;2023;03;150074.6;33076.45;0;DEDU;FUNDEB;
Chorrochó;BA;2023;03;92281.86;20366.72;0;FPE;FUNDEB;
Chorrochó;BA;2023;03;1003.84;0;0;CFEM;Royalties;
Chorrochó;BA;2023;03;19217.11;0;0;CFH;Royalties;
Cipó;BA;2023;03;900255.67;198449.69;0;FPM;FPM;
Cipó;BA;2023;03;0;80.81;0;ITR;ITR;
Cipó;BA;2023;03;174598.63;38488;0;FPM;FUNDEB;
Cipó;BA;2023;03;3859.84;775.86;0;IPI-EXP;FUNDEB;
Cipó;BA;2023;03;164.4;64.61;0;ITR;FUNDEB;
Cipó;BA;2023;03;15158;9482.41;0;IPVA;FUNDEB;
Cipó;BA;2023;03;2250.69;2414.08;0;ITCMD;FUNDEB;
Cipó;BA;2023;03;369804.12;264771.66;0;ICMS;FUNDEB;
Cipó;BA;2023;03;225063.91;49632.61;0;DEDU;FUNDEB;
Cipó;BA;2023;03;167005.47;36858.31;0;FPE;FUNDEB;
Coaraci;BA;2023;03;900255.67;198449.69;0;FPM;FPM;
Coaraci;BA;2023;03;10.94;21.14;0;ITR;ITR;
Coaraci;BA;2023;03;109425.03;24121.32;0;FPM;FUNDEB;
Coaraci;BA;2023;03;2419.05;486.25;0;IPI-EXP;FUNDEB;
Coaraci;BA;2023;03;103.04;40.49;0;ITR;FUNDEB;
Coaraci;BA;2023;03;9499.87;5942.84;0;IPVA;FUNDEB;
Coaraci;BA;2023;03;1410.56;1512.96;0;ITCMD;FUNDEB;
Coaraci;BA;2023;03;231764.86;165938.57;0;ICMS;FUNDEB;
Coaraci;BA;2023;03;225066.64;49617.69;0;DEDU;FUNDEB;
Coaraci;BA;2023;03;104666.22;23099.96;0;FPE;FUNDEB;
Cocos;BA;2023;03;900255.67;198449.69;0;FPM;FPM;
Cocos;BA;2023;03;9378.85;5064.44;0;ITR;ITR;
Cocos;BA;2023;03;129701.11;28590.92;0;FPM;FUNDEB;
Cocos;BA;2023;03;2867.29;576.35;0;IPI-EXP;FUNDEB;
Cocos;BA;2023;03;122.13;47.99;0;ITR;FUNDEB;
Cocos;BA;2023;03;11260.15;7044.04;0;IPVA;FUNDEB;
Cocos;BA;2023;03;1671.94;1793.31;0;ITCMD;FUNDEB;
Cocos;BA;2023;03;274710.09;196686.42;0;ICMS;FUNDEB;
Cocos;BA;2023;03;227408.62;50878.52;0;DEDU;FUNDEB;
Cocos;BA;2023;03;124060.51;27380.31;0;FPE;FUNDEB;
Conceição da Feira;BA;2023;03;900255.67;198449.69;0;FPM;FPM;
Conceição da Feira;BA;2023;03;21.01;170.49;0;ITR;ITR;
Conceição da Feira;BA;2023;03;151496.1;33395.34;0;FPM;FUNDEB;
Conceição da Feira;BA;2023;03;3349.11;673.2;0;IPI-EXP;FUNDEB;
Conceição da Feira;BA;2023;03;142.65;56.06;0;ITR;FUNDEB;
Conceição da Feira;BA;2023;03;13152.32;8227.73;0;IPVA;FUNDEB;
Conceição da Feira;BA;2023;03;1952.89;2094.65;0;ITCMD;FUNDEB;
Conceição da Feira;BA;2023;03;320872.42;229737.63;0;ICMS;FUNDEB;
Conceição da Feira;BA;2023;03;225069.16;49655.03;0;DEDU;FUNDEB;
Conceição da Feira;BA;2023;03;144907.66;31981.3;0;FPE;FUNDEB;
Conceição da Feira;BA;2023;03;226.07;0;0;CFEM;Royalties;
Conceição da Feira;BA;2023;03;58800.74;0;0;CFH;Royalties;
Conceição do Almeida;BA;2023;03;900255.67;198449.69;0;FPM;FPM;
Conceição do Almeida;BA;2023;03;73785.9;16265.14;0;FPM;FUNDEB;
Conceição do Almeida;BA;2023;03;1631.18;327.88;0;IPI-EXP;FUNDEB;
Conceição do Almeida;BA;2023;03;69.48;27.3;0;ITR;FUNDEB;
Conceição do Almeida;BA;2023;03;6405.81;4007.31;0;IPVA;FUNDEB;
Conceição do Almeida;BA;2023;03;951.15;1020.2;0;ITCMD;FUNDEB;
Conceição do Almeida;BA;2023;03;156280.34;111893.3;0;ICMS;FUNDEB;
Conceição do Almeida;BA;2023;03;225063.91;49612.41;0;DEDU;FUNDEB;
Conceição do Almeida;BA;2023;03;70577.01;15576.43;0;FPE;FUNDEB;
Conceição do Coité;BA;2023;03;1800511.33;396899.37;0;FPM;FPM;
Conceição do Coité;BA;2023;03;67.16;66.73;0;ITR;ITR;
Conceição do Coité;BA;2023;03;362206.07;79843.62;0;FPM;FUNDEB;
Conceição do Coité;BA;2023;03;8007.27;1609.52;0;IPI-EXP;FUNDEB;
Conceição do Coité;BA;2023;03;341.06;134.03;0;ITR;FUNDEB;
Conceição do Coité;BA;2023;03;31445.36;19671.33;0;IPVA;FUNDEB;
Conceição do Coité;BA;2023;03;4669.08;5008.02;0;ITCMD;FUNDEB;
Conceição do Coité;BA;2023;03;767161.22;549270.65;0;ICMS;FUNDEB;
Conceição do Coité;BA;2023;03;450144.61;99241.52;0;DEDU;FUNDEB;
Conceição do Coité;BA;2023;03;346454.01;76462.82;0;FPE;FUNDEB;
Conceição do Coité;BA;2023;03;5593.47;0;0;CFEM;Royalties;
Conceição do Jacuípe;BA;2023;03;1200340.89;264599.58;0;FPM;FPM;
Conceição do Jacuípe;BA;2023;03;151.98;54.57;0;ITR;ITR;
Conceição do Jacuípe;BA;2023;03;196867.53;43396.89;0;FPM;FUNDEB;
Conceição do Jacuípe;BA;2023;03;4352.14;874.81;0;IPI-EXP;FUNDEB;
Conceição do Jacuípe;BA;2023;03;185.37;72.85;0;ITR;FUNDEB;
Conceição do Jacuípe;BA;2023;03;17091.29;10691.84;0;IPVA;FUNDEB;
Conceição do Jacuípe;BA;2023;03;2537.76;2721.98;0;ITCMD;FUNDEB;
Conceição do Jacuípe;BA;2023;03;416970.23;298541.56;0;ICMS;FUNDEB;
Conceição do Jacuípe;BA;2023;03;300123.2;66163.53;0;DEDU;FUNDEB;
Conceição do Jacuípe;BA;2023;03;188305.93;41559.35;0;FPE;FUNDEB;
Conde;BA;2023;03;1050298.27;231524.64;0;FPM;FPM;
Conde;BA;2023;03;888.77;15.66;0;ITR;ITR;
Conde;BA;2023;03;203197.2;44792.18;0;FPM;FUNDEB;
Conde;BA;2023;03;4492.07;902.94;0;IPI-EXP;FUNDEB;
Conde;BA;2023;03;191.33;75.19;0;ITR;FUNDEB;
Conde;BA;2023;03;17640.81;11035.6;0;IPVA;FUNDEB;
Conde;BA;2023;03;2619.35;2809.49;0;ITCMD;FUNDEB;
Conde;BA;2023;03;430376.61;308140.24;0;ICMS;FUNDEB;
Conde;BA;2023;03;262796.75;57885.06;0;DEDU;FUNDEB;
Conde;BA;2023;03;194360.32;42895.56;0;FPE;FUNDEB;
Conde;BA;2023;03;0;59.69;0;ANP;Royalties;
Condeúba;BA;2023;03;900255.67;198449.69;0;FPM;FPM;
Condeúba;BA;2023;03;75.3;5.63;0;ITR;ITR;
Condeúba;BA;2023;03;108352.75;23884.96;0;FPM;FUNDEB;
Condeúba;BA;2023;03;2395.35;481.48;0;IPI-EXP;FUNDEB;
Condeúba;BA;2023;03;102.03;40.09;0;ITR;FUNDEB;
Condeúba;BA;2023;03;9406.78;5884.63;0;IPVA;FUNDEB;
Condeúba;BA;2023;03;1396.74;1498.13;0;ITCMD;FUNDEB;
Condeúba;BA;2023;03;229493.75;164312.5;0;ICMS;FUNDEB;
Condeúba;BA;2023;03;225082.73;49613.81;0;DEDU;FUNDEB;
Condeúba;BA;2023;03;103640.58;22873.6;0;FPE;FUNDEB;
Condeúba;BA;2023;03;137280.62;0;0;CFEM;Royalties;
Contendas do Sincorá;BA;2023;03;450127.84;99224.85;0;FPM;FPM;
Contendas do Sincorá;BA;2023;03;34929.95;7699.86;0;FPM;FUNDEB;
Contendas do Sincorá;BA;2023;03;772.19;155.22;0;IPI-EXP;FUNDEB;
Contendas do Sincorá;BA;2023;03;32.89;12.93;0;ITR;FUNDEB;
Contendas do Sincorá;BA;2023;03;3032.5;1897.05;0;IPVA;FUNDEB;
Contendas do Sincorá;BA;2023;03;450.28;482.96;0;ITCMD;FUNDEB;
Contendas do Sincorá;BA;2023;03;73982.49;52969.85;0;ICMS;FUNDEB;
Contendas do Sincorá;BA;2023;03;112531.95;24806.2;0;DEDU;FUNDEB;
Contendas do Sincorá;BA;2023;03;33410.88;7373.82;0;FPE;FUNDEB;
Contendas do Sincorá;BA;2023;03;935.55;0;0;CFEM;Royalties;
Coração de Maria;BA;2023;03;1050298.27;231524.64;0;FPM;FPM;
Coração de Maria;BA;2023;03;13.01;0;0;ITR;ITR;
Coração de Maria;BA;2023;03;171681.82;37845.02;0;FPM;FUNDEB;
Coração de Maria;BA;2023;03;3795.36;762.89;0;IPI-EXP;FUNDEB;
Coração de Maria;BA;2023;03;161.66;63.53;0;ITR;FUNDEB;
Coração de Maria;BA;2023;03;14904.77;9324.01;0;IPVA;FUNDEB;
Coração de Maria;BA;2023;03;2213.09;2373.75;0;ITCMD;FUNDEB;
Coração de Maria;BA;2023;03;363626.28;260348.46;0;ICMS;FUNDEB;
Coração de Maria;BA;2023;03;262577.81;57881.15;0;DEDU;FUNDEB;
Coração de Maria;BA;2023;03;164215.52;36242.57;0;FPE;FUNDEB;
Cordeiros;BA;2023;03;450127.84;99224.85;0;FPM;FPM;
Cordeiros;BA;2023;03;10.56;37.25;0;ITR;ITR;
Cordeiros;BA;2023;03;47282.44;10422.79;0;FPM;FUNDEB;
Cordeiros;BA;2023;03;1045.27;210.11;0;IPI-EXP;FUNDEB;
Cordeiros;BA;2023;03;44.52;17.5;0;ITR;FUNDEB;
Cordeiros;BA;2023;03;4104.88;2567.9;0;IPVA;FUNDEB;
Cordeiros;BA;2023;03;609.5;653.75;0;ITCMD;FUNDEB;
Cordeiros;BA;2023;03;100145.35;71701.89;0;ICMS;FUNDEB;
Cordeiros;BA;2023;03;112534.59;24815.51;0;DEDU;FUNDEB;
Cordeiros;BA;2023;03;45226.16;9981.47;0;FPE;FUNDEB;
Cordeiros;BA;2023;03;105108.08;0;0;CFEM;Royalties;
Coribe;BA;2023;03;750213.06;165374.75;0;FPM;FPM;
Coribe;BA;2023;03;274.34;220.23;0;ITR;ITR;
Coribe;BA;2023;03;95979.8;21157.5;0;FPM;FUNDEB;
Coribe;BA;2023;03;2121.82;426.5;0;IPI-EXP;FUNDEB;
Coribe;BA;2023;03;90.38;35.52;0;ITR;FUNDEB;
Coribe;BA;2023;03;8332.6;5212.65;0;IPVA;FUNDEB;
Coribe;BA;2023;03;1237.25;1327.06;0;ITCMD;FUNDEB;
Coribe;BA;2023;03;203287.56;145549.45;0;ICMS;FUNDEB;
Coribe;BA;2023;03;187621.83;41398.72;0;DEDU;FUNDEB;
Coribe;BA;2023;03;91805.72;20261.64;0;FPE;FUNDEB;
Coribe;BA;2023;03;1242.61;0;0;CFEM;Royalties;
Coronel João Sá;BA;2023;03;900255.67;198449.69;0;FPM;FPM;
Coronel João Sá;BA;2023;03;497.67;326.44;0;ITR;ITR;
Coronel João Sá;BA;2023;03;242157.15;53380.4;0;FPM;FUNDEB;
Coronel João Sá;BA;2023;03;5353.35;1076.06;0;IPI-EXP;FUNDEB;
Coronel João Sá;BA;2023;03;228.02;89.61;0;ITR;FUNDEB;
Coronel João Sá;BA;2023;03;21023.16;13151.49;0;IPVA;FUNDEB;
