Município;UF;ANO;Mês;1º Decêndio;2º Decêndio;3º Decêndio;Item transferência;Transferência;
Arara;PB;2019;10;68353.56;22642.88;0;DEDU;FUNDEB;
Arara;PB;2019;10;63762.45;21113.16;0;FPE;FUNDEB;
Arara;PB;2019;10;99.69;36.67;0;CFM;Royalties;
Araruna;PB;2019;10;5033.03;0;0;CIDE/Combustível;CIDE-Combustíveis;
Araruna;PB;2019;10;79055.58;26177.06;0;FPM;FUNDEB;
Araruna;PB;2019;10;179.96;72.26;0;IPI-EXP;FUNDEB;
Araruna;PB;2019;10;0;0;0;COUN;FUNDEB;
Araruna;PB;2019;10;0;0;0;LC 87;FUNDEB;
Araruna;PB;2019;10;446.15;21.76;0;ITR;FUNDEB;
Araruna;PB;2019;10;11413.57;9582.8;0;IPVA;FUNDEB;
Araruna;PB;2019;10;1532.68;870.67;0;ITCMD;FUNDEB;
Araruna;PB;2019;10;107858.92;22649.17;0;ICMS;FUNDEB;
Araruna;PB;2019;10;102731.91;34033.21;0;DEDU;FUNDEB;
Araruna;PB;2019;10;115247.35;38160.95;0;FPE;FUNDEB;
Areia;PB;2019;10;5366.82;0;0;CIDE/Combustível;CIDE-Combustíveis;
Areia;PB;2019;10;66871.03;22142.48;0;FPM;FUNDEB;
Areia;PB;2019;10;152.22;61.12;0;IPI-EXP;FUNDEB;
Areia;PB;2019;10;0;0;0;COUN;FUNDEB;
Areia;PB;2019;10;0;0;0;LC 87;FUNDEB;
Areia;PB;2019;10;377.39;18.41;0;ITR;FUNDEB;
Areia;PB;2019;10;9654.43;8105.84;0;IPVA;FUNDEB;
Areia;PB;2019;10;1296.45;736.48;0;ITCMD;FUNDEB;
Areia;PB;2019;10;91234.99;19158.34;0;ICMS;FUNDEB;
Areia;PB;2019;10;103473.23;33979.43;0;DEDU;FUNDEB;
Areia;PB;2019;10;97484.68;32279.34;0;FPE;FUNDEB;
Areia;PB;2019;10;163.06;158.1;0;CFM;Royalties;
Areia de Baraúnas;PB;2019;10;1553.99;0;0;CIDE/Combustível;CIDE-Combustíveis;
Areia de Baraúnas;PB;2019;10;8100.29;2682.19;0;FPM;FUNDEB;
Areia de Baraúnas;PB;2019;10;18.44;7.4;0;IPI-EXP;FUNDEB;
Areia de Baraúnas;PB;2019;10;0;0;0;COUN;FUNDEB;
Areia de Baraúnas;PB;2019;10;0;0;0;LC 87;FUNDEB;
Areia de Baraúnas;PB;2019;10;45.71;2.23;0;ITR;FUNDEB;
Areia de Baraúnas;PB;2019;10;1169.47;981.89;0;IPVA;FUNDEB;
Areia de Baraúnas;PB;2019;10;157.05;89.21;0;ITCMD;FUNDEB;
Areia de Baraúnas;PB;2019;10;11051.59;2320.71;0;ICMS;FUNDEB;
Areia de Baraúnas;PB;2019;10;51248.83;16966.48;0;DEDU;FUNDEB;
Areia de Baraúnas;PB;2019;10;11808.62;3910.1;0;FPE;FUNDEB;
Areial;PB;2019;10;2133.26;0;0;CIDE/Combustível;CIDE-Combustíveis;
Areial;PB;2019;10;34799.1;11522.75;0;FPM;FUNDEB;
Areial;PB;2019;10;79.21;31.81;0;IPI-EXP;FUNDEB;
Areial;PB;2019;10;0;0;0;COUN;FUNDEB;
Areial;PB;2019;10;0;0;0;LC 87;FUNDEB;
Areial;PB;2019;10;196.39;9.58;0;ITR;FUNDEB;
Areial;PB;2019;10;5024.09;4218.21;0;IPVA;FUNDEB;
Areial;PB;2019;10;674.66;383.26;0;ITCMD;FUNDEB;
Areial;PB;2019;10;47477.9;9969.83;0;ICMS;FUNDEB;
Areial;PB;2019;10;51257.35;16966.48;0;DEDU;FUNDEB;
Areial;PB;2019;10;50730.18;16797.89;0;FPE;FUNDEB;
Aroeiras;PB;2019;10;4909.2;0;0;CIDE/Combustível;CIDE-Combustíveis;
Aroeiras;PB;2019;10;68348.33;22631.64;0;FPM;FUNDEB;
Aroeiras;PB;2019;10;155.58;62.47;0;IPI-EXP;FUNDEB;
Aroeiras;PB;2019;10;0;0;0;COUN;FUNDEB;
Aroeiras;PB;2019;10;0;0;0;LC 87;FUNDEB;
Aroeiras;PB;2019;10;385.72;18.81;0;ITR;FUNDEB;
Aroeiras;PB;2019;10;9867.72;8284.91;0;IPVA;FUNDEB;
Aroeiras;PB;2019;10;1325.09;752.75;0;ITCMD;FUNDEB;
Aroeiras;PB;2019;10;93250.55;19581.58;0;ICMS;FUNDEB;
Aroeiras;PB;2019;10;102556.62;33933.25;0;DEDU;FUNDEB;
Aroeiras;PB;2019;10;99638.3;32992.45;0;FPE;FUNDEB;
Assunção;PB;2019;10;1762.99;0;0;CIDE/Combustível;CIDE-Combustíveis;
Assunção;PB;2019;10;21247.71;7035.59;0;FPM;FUNDEB;
Assunção;PB;2019;10;48.37;19.42;0;IPI-EXP;FUNDEB;
Assunção;PB;2019;10;0;0;0;COUN;FUNDEB;
Assunção;PB;2019;10;0;0;0;LC 87;FUNDEB;
Assunção;PB;2019;10;119.91;5.85;0;ITR;FUNDEB;
Assunção;PB;2019;10;3067.61;2575.56;0;IPVA;FUNDEB;
Assunção;PB;2019;10;411.94;234.01;0;ITCMD;FUNDEB;
Assunção;PB;2019;10;28989.15;6087.4;0;ICMS;FUNDEB;
Assunção;PB;2019;10;51277.77;16967.49;0;DEDU;FUNDEB;
Assunção;PB;2019;10;30974.93;10256.49;0;FPE;FUNDEB;
Baía da Traição;PB;2019;10;2374.63;0;0;CIDE/Combustível;CIDE-Combustíveis;
Baía da Traição;PB;2019;10;57893.44;19169.8;0;FPM;FUNDEB;
Baía da Traição;PB;2019;10;131.78;52.91;0;IPI-EXP;FUNDEB;
Baía da Traição;PB;2019;10;0;0;0;COUN;FUNDEB;
Baía da Traição;PB;2019;10;0;0;0;LC 87;FUNDEB;
Baía da Traição;PB;2019;10;326.72;15.94;0;ITR;FUNDEB;
Baía da Traição;PB;2019;10;8358.31;7017.61;0;IPVA;FUNDEB;
Baía da Traição;PB;2019;10;1122.39;637.6;0;ITCMD;FUNDEB;
Baía da Traição;PB;2019;10;78986.49;16586.29;0;ICMS;FUNDEB;
Baía da Traição;PB;2019;10;51236.33;16965.48;0;DEDU;FUNDEB;
Baía da Traição;PB;2019;10;84397.14;27945.77;0;FPE;FUNDEB;
Bananeiras;PB;2019;10;5153.23;0;0;CIDE/Combustível;CIDE-Combustíveis;
Bananeiras;PB;2019;10;92753.2;30712.63;0;FPM;FUNDEB;
Bananeiras;PB;2019;10;211.14;84.78;0;IPI-EXP;FUNDEB;
Bananeiras;PB;2019;10;0;0;0;COUN;FUNDEB;
Bananeiras;PB;2019;10;0;0;0;LC 87;FUNDEB;
Bananeiras;PB;2019;10;523.45;25.53;0;ITR;FUNDEB;
Bananeiras;PB;2019;10;13391.16;11243.17;0;IPVA;FUNDEB;
Bananeiras;PB;2019;10;1798.24;1021.53;0;ITCMD;FUNDEB;
Bananeiras;PB;2019;10;126547.15;26573.49;0;ICMS;FUNDEB;
Bananeiras;PB;2019;10;102941.53;33974.41;0;DEDU;FUNDEB;
Bananeiras;PB;2019;10;135215.74;44772.93;0;FPE;FUNDEB;
Baraúna;PB;2019;10;1879.08;0;0;CIDE/Combustível;CIDE-Combustíveis;
Baraúna;PB;2019;10;24547.83;8128.33;0;FPM;FUNDEB;
Baraúna;PB;2019;10;55.88;22.44;0;IPI-EXP;FUNDEB;
Baraúna;PB;2019;10;0;0;0;COUN;FUNDEB;
Baraúna;PB;2019;10;0;0;0;LC 87;FUNDEB;
Baraúna;PB;2019;10;138.54;6.76;0;ITR;FUNDEB;
Baraúna;PB;2019;10;3544.07;2975.59;0;IPVA;FUNDEB;
Baraúna;PB;2019;10;475.92;270.35;0;ITCMD;FUNDEB;
Baraúna;PB;2019;10;33491.65;7032.87;0;ICMS;FUNDEB;
Baraúna;PB;2019;10;51243.69;16965.48;0;DEDU;FUNDEB;
Baraúna;PB;2019;10;35785.85;11849.49;0;FPE;FUNDEB;
Barra de Santa Rosa;PB;2019;10;4003.58;0;0;CIDE/Combustível;CIDE-Combustíveis;
Barra de Santa Rosa;PB;2019;10;49161.71;16278.53;0;FPM;FUNDEB;
Barra de Santa Rosa;PB;2019;10;111.91;44.93;0;IPI-EXP;FUNDEB;
Barra de Santa Rosa;PB;2019;10;0;0;0;COUN;FUNDEB;
Barra de Santa Rosa;PB;2019;10;0;0;0;LC 87;FUNDEB;
Barra de Santa Rosa;PB;2019;10;277.44;13.53;0;ITR;FUNDEB;
Barra de Santa Rosa;PB;2019;10;7097.67;5959.19;0;IPVA;FUNDEB;
Barra de Santa Rosa;PB;2019;10;953.11;541.44;0;ITCMD;FUNDEB;
Barra de Santa Rosa;PB;2019;10;67073.43;14084.67;0;ICMS;FUNDEB;
Barra de Santa Rosa;PB;2019;10;85647.24;28345.33;0;DEDU;FUNDEB;
Barra de Santa Rosa;PB;2019;10;71668.02;23730.87;0;FPE;FUNDEB;
Barra de Santa Rosa;PB;2019;10;4171.92;6175.32;0;CFM;Royalties;
Barra de Santana;PB;2019;10;2291.99;0;0;CIDE/Combustível;CIDE-Combustíveis;
Barra de Santana;PB;2019;10;39979.43;13238.08;0;FPM;FUNDEB;
Barra de Santana;PB;2019;10;91.01;36.54;0;IPI-EXP;FUNDEB;
Barra de Santana;PB;2019;10;0;0;0;COUN;FUNDEB;
Barra de Santana;PB;2019;10;0;0;0;LC 87;FUNDEB;
Barra de Santana;PB;2019;10;225.62;11;0;ITR;FUNDEB;
Barra de Santana;PB;2019;10;5771.99;4846.15;0;IPVA;FUNDEB;
Barra de Santana;PB;2019;10;775.09;440.31;0;ITCMD;FUNDEB;
Barra de Santana;PB;2019;10;54545.66;11453.98;0;ICMS;FUNDEB;
Barra de Santana;PB;2019;10;51393.17;17001.98;0;DEDU;FUNDEB;
Barra de Santana;PB;2019;10;58282.08;19298.49;0;FPE;FUNDEB;
Barra de São Miguel;PB;2019;10;2012.93;0;0;CIDE/Combustível;CIDE-Combustíveis;
Barra de São Miguel;PB;2019;10;29651.26;9818.19;0;FPM;FUNDEB;
Barra de São Miguel;PB;2019;10;67.5;27.1;0;IPI-EXP;FUNDEB;
Barra de São Miguel;PB;2019;10;0;0;0;COUN;FUNDEB;
Barra de São Miguel;PB;2019;10;0;0;0;LC 87;FUNDEB;
Barra de São Miguel;PB;2019;10;167.34;8.16;0;ITR;FUNDEB;
Barra de São Miguel;PB;2019;10;4280.87;3594.21;0;IPVA;FUNDEB;
Barra de São Miguel;PB;2019;10;574.85;326.56;0;ITCMD;FUNDEB;
Barra de São Miguel;PB;2019;10;40454.48;8494.99;0;ICMS;FUNDEB;
Barra de São Miguel;PB;2019;10;51610.7;16993.77;0;DEDU;FUNDEB;
Barra de São Miguel;PB;2019;10;43225.65;14312.97;0;FPE;FUNDEB;
Bayeux;PB;2019;10;18141.19;0;0;CIDE/Combustível;CIDE-Combustíveis;
Bayeux;PB;2019;10;247818.76;82058.28;0;FPM;FUNDEB;
Bayeux;PB;2019;10;564.11;226.51;0;IPI-EXP;FUNDEB;
Bayeux;PB;2019;10;0;0;0;COUN;FUNDEB;
Bayeux;PB;2019;10;0;0;0;LC 87;FUNDEB;
Bayeux;PB;2019;10;1398.56;68.21;0;ITR;FUNDEB;
Bayeux;PB;2019;10;35778.59;30039.61;0;IPVA;FUNDEB;
Bayeux;PB;2019;10;4804.53;2729.33;0;ITCMD;FUNDEB;
Bayeux;PB;2019;10;338109.74;70999.29;0;ICMS;FUNDEB;
Bayeux;PB;2019;10;256240.21;84828.95;0;DEDU;FUNDEB;
Bayeux;PB;2019;10;361270.56;119624.7;0;FPE;FUNDEB;
Belém;PB;2019;10;4721.95;0;0;CIDE/Combustível;CIDE-Combustíveis;
Belém;PB;2019;10;45073.12;14924.7;0;FPM;FUNDEB;
Belém;PB;2019;10;102.6;41.2;0;IPI-EXP;FUNDEB;
Belém;PB;2019;10;0;0;0;COUN;FUNDEB;
Belém;PB;2019;10;0;0;0;LC 87;FUNDEB;
Belém;PB;2019;10;254.37;12.41;0;ITR;FUNDEB;
Belém;PB;2019;10;6507.39;5463.58;0;IPVA;FUNDEB;
Belém;PB;2019;10;873.84;496.41;0;ITCMD;FUNDEB;
Belém;PB;2019;10;61495.19;12913.31;0;ICMS;FUNDEB;
Belém;PB;2019;10;102825.61;33975.71;0;DEDU;FUNDEB;
Belém;PB;2019;10;65707.66;21757.26;0;FPE;FUNDEB;
Belém do Brejo do Cruz;PB;2019;10;2181.58;0;0;CIDE/Combustível;CIDE-Combustíveis;
Belém do Brejo do Cruz;PB;2019;10;32716.35;10833.1;0;FPM;FUNDEB;
Belém do Brejo do Cruz;PB;2019;10;74.47;29.9;0;IPI-EXP;FUNDEB;
Belém do Brejo do Cruz;PB;2019;10;0;0;0;COUN;FUNDEB;
Belém do Brejo do Cruz;PB;2019;10;0;0;0;LC 87;FUNDEB;
Belém do Brejo do Cruz;PB;2019;10;184.63;9.01;0;ITR;FUNDEB;
Belém do Brejo do Cruz;PB;2019;10;4723.39;3965.75;0;IPVA;FUNDEB;
Belém do Brejo do Cruz;PB;2019;10;634.28;360.32;0;ITCMD;FUNDEB;
Belém do Brejo do Cruz;PB;2019;10;44636.32;9373.13;0;ICMS;FUNDEB;
Belém do Brejo do Cruz;PB;2019;10;51453.27;17014.55;0;DEDU;FUNDEB;
Belém do Brejo do Cruz;PB;2019;10;47693.95;15792.52;0;FPE;FUNDEB;
Bernardino Batista;PB;2019;10;1705.36;0;0;CIDE/Combustível;CIDE-Combustíveis;
Bernardino Batista;PB;2019;10;32431.51;10738.79;0;FPM;FUNDEB;
Bernardino Batista;PB;2019;10;73.82;29.64;0;IPI-EXP;FUNDEB;
Bernardino Batista;PB;2019;10;0;0;0;COUN;FUNDEB;
Bernardino Batista;PB;2019;10;0;0;0;LC 87;FUNDEB;
Bernardino Batista;PB;2019;10;183.03;8.93;0;ITR;FUNDEB;
Bernardino Batista;PB;2019;10;4682.27;3931.22;0;IPVA;FUNDEB;
Bernardino Batista;PB;2019;10;628.76;357.18;0;ITCMD;FUNDEB;
Bernardino Batista;PB;2019;10;44247.7;9291.52;0;ICMS;FUNDEB;
Bernardino Batista;PB;2019;10;51240.98;16965.48;0;DEDU;FUNDEB;
Bernardino Batista;PB;2019;10;47278.7;15655.03;0;FPE;FUNDEB;
Boa Ventura;PB;2019;10;1950.6;0;0;CIDE/Combustível;CIDE-Combustíveis;
Boa Ventura;PB;2019;10;18944.01;6272.78;0;FPM;FUNDEB;
Boa Ventura;PB;2019;10;43.12;17.31;0;IPI-EXP;FUNDEB;
Boa Ventura;PB;2019;10;0;0;0;COUN;FUNDEB;
Boa Ventura;PB;2019;10;0;0;0;LC 87;FUNDEB;
Boa Ventura;PB;2019;10;106.91;5.21;0;ITR;FUNDEB;
Boa Ventura;PB;2019;10;2735.03;2296.32;0;IPVA;FUNDEB;
Boa Ventura;PB;2019;10;367.28;208.64;0;ITCMD;FUNDEB;
Boa Ventura;PB;2019;10;25846.12;5427.4;0;ICMS;FUNDEB;
Boa Ventura;PB;2019;10;51372.81;16971.64;0;DEDU;FUNDEB;
Boa Ventura;PB;2019;10;27616.61;9144.47;0;FPE;FUNDEB;
Boa Vista;PB;2019;10;2137.73;0;0;CIDE/Combustível;CIDE-Combustíveis;
Boa Vista;PB;2019;10;33973.8;11249.47;0;FPM;FUNDEB;
Boa Vista;PB;2019;10;77.33;31.05;0;IPI-EXP;FUNDEB;
Boa Vista;PB;2019;10;0;0;0;COUN;FUNDEB;
Boa Vista;PB;2019;10;0;0;0;LC 87;FUNDEB;
Boa Vista;PB;2019;10;191.73;9.35;0;ITR;FUNDEB;
Boa Vista;PB;2019;10;4904.93;4118.17;0;IPVA;FUNDEB;
Boa Vista;PB;2019;10;658.66;374.17;0;ITCMD;FUNDEB;
Boa Vista;PB;2019;10;46351.9;9733.39;0;ICMS;FUNDEB;
Boa Vista;PB;2019;10;51602.91;16977.91;0;DEDU;FUNDEB;
Boa Vista;PB;2019;10;49527.05;16399.51;0;FPE;FUNDEB;
Boa Vista;PB;2019;10;491.72;1330.18;0;CFM;Royalties;
Bom Jesus;PB;2019;10;1603.16;0;0;CIDE/Combustível;CIDE-Combustíveis;
Bom Jesus;PB;2019;10;16094.45;5329.23;0;FPM;FUNDEB;
Bom Jesus;PB;2019;10;36.64;14.71;0;IPI-EXP;FUNDEB;
Bom Jesus;PB;2019;10;0;0;0;COUN;FUNDEB;
Bom Jesus;PB;2019;10;0;0;0;LC 87;FUNDEB;
Bom Jesus;PB;2019;10;90.83;4.43;0;ITR;FUNDEB;
Bom Jesus;PB;2019;10;2323.62;1950.91;0;IPVA;FUNDEB;
Bom Jesus;PB;2019;10;312.02;177.25;0;ITCMD;FUNDEB;
Bom Jesus;PB;2019;10;21958.34;4611.01;0;ICMS;FUNDEB;
Bom Jesus;PB;2019;10;51246.33;16968.52;0;DEDU;FUNDEB;
Bom Jesus;PB;2019;10;23462.51;7768.96;0;FPE;FUNDEB;
Bom Sucesso;PB;2019;10;1898.77;0;0;CIDE/Combustível;CIDE-Combustíveis;
Bom Sucesso;PB;2019;10;15712.12;5202.64;0;FPM;FUNDEB;
Bom Sucesso;PB;2019;10;35.77;14.36;0;IPI-EXP;FUNDEB;
Bom Sucesso;PB;2019;10;0;0;0;COUN;FUNDEB;
Bom Sucesso;PB;2019;10;0;0;0;LC 87;FUNDEB;
Bom Sucesso;PB;2019;10;88.67;4.32;0;ITR;FUNDEB;
Bom Sucesso;PB;2019;10;2268.42;1904.56;0;IPVA;FUNDEB;
Bom Sucesso;PB;2019;10;304.62;173.04;0;ITCMD;FUNDEB;
Bom Sucesso;PB;2019;10;21436.72;4501.47;0;ICMS;FUNDEB;
Bom Sucesso;PB;2019;10;51313.88;16968.92;0;DEDU;FUNDEB;
Bom Sucesso;PB;2019;10;22905.16;7584.41;0;FPE;FUNDEB;
Bonito de Santa Fé;PB;2019;10;3152.44;0;0;CIDE/Combustível;CIDE-Combustíveis;
Bonito de Santa Fé;PB;2019;10;37324.83;12359.07;0;FPM;FUNDEB;
Bonito de Santa Fé;PB;2019;10;84.96;34.11;0;IPI-EXP;FUNDEB;
Bonito de Santa Fé;PB;2019;10;0;0;0;COUN;FUNDEB;
Bonito de Santa Fé;PB;2019;10;0;0;0;LC 87;FUNDEB;
Bonito de Santa Fé;PB;2019;10;210.64;10.27;0;ITR;FUNDEB;
Bonito de Santa Fé;PB;2019;10;5388.74;4524.37;0;IPVA;FUNDEB;
Bonito de Santa Fé;PB;2019;10;723.62;411.07;0;ITCMD;FUNDEB;
Bonito de Santa Fé;PB;2019;10;50923.85;10693.44;0;ICMS;FUNDEB;
Bonito de Santa Fé;PB;2019;10;68401.98;22648.46;0;DEDU;FUNDEB;
Bonito de Santa Fé;PB;2019;10;54412.18;18017.08;0;FPE;FUNDEB;
Boqueirão;PB;2019;10;4735.37;0;0;CIDE/Combustível;CIDE-Combustíveis;
Boqueirão;PB;2019;10;58570.36;19393.94;0;FPM;FUNDEB;
Boqueirão;PB;2019;10;133.32;53.53;0;IPI-EXP;FUNDEB;
Boqueirão;PB;2019;10;0;0;0;COUN;FUNDEB;
Boqueirão;PB;2019;10;0;0;0;LC 87;FUNDEB;
Boqueirão;PB;2019;10;330.54;16.12;0;ITR;FUNDEB;
Boqueirão;PB;2019;10;8456.04;7099.67;0;IPVA;FUNDEB;
Boqueirão;PB;2019;10;1135.52;645.06;0;ITCMD;FUNDEB;
Boqueirão;PB;2019;10;79910.05;16780.22;0;ICMS;FUNDEB;
Boqueirão;PB;2019;10;103142.01;33948.36;0;DEDU;FUNDEB;
Boqueirão;PB;2019;10;85383.96;28272.52;0;FPE;FUNDEB;
Boqueirão;PB;2019;10;82.15;0;0;CFM;Royalties;
Borborema;PB;2019;10;1947.22;0;0;CIDE/Combustível;CIDE-Combustíveis;
Borborema;PB;2019;10;20189.54;6685.2;0;FPM;FUNDEB;
Borborema;PB;2019;10;45.96;18.45;0;IPI-EXP;FUNDEB;
Borborema;PB;2019;10;0;0;0;COUN;FUNDEB;
Borborema;PB;2019;10;0;0;0;LC 87;FUNDEB;
Borborema;PB;2019;10;113.94;5.56;0;ITR;FUNDEB;
Borborema;PB;2019;10;2914.85;2447.3;0;IPVA;FUNDEB;
Borborema;PB;2019;10;391.42;222.36;0;ITCMD;FUNDEB;
Borborema;PB;2019;10;27545.46;5784.24;0;ICMS;FUNDEB;
Borborema;PB;2019;10;51256.67;16965.48;0;DEDU;FUNDEB;
Borborema;PB;2019;10;29432.35;9745.7;0;FPE;FUNDEB;
Brejo do Cruz;PB;2019;10;3849.55;0;0;CIDE/Combustível;CIDE-Combustíveis;
Brejo do Cruz;PB;2019;10;58960.26;19523.05;0;FPM;FUNDEB;
Brejo do Cruz;PB;2019;10;134.21;53.89;0;IPI-EXP;FUNDEB;
Brejo do Cruz;PB;2019;10;0;0;0;COUN;FUNDEB;
Brejo do Cruz;PB;2019;10;0;0;0;LC 87;FUNDEB;
Brejo do Cruz;PB;2019;10;332.74;16.23;0;ITR;FUNDEB;
Brejo do Cruz;PB;2019;10;8512.33;7146.93;0;IPVA;FUNDEB;
Brejo do Cruz;PB;2019;10;1143.08;649.35;0;ITCMD;FUNDEB;
Brejo do Cruz;PB;2019;10;80442.02;16891.93;0;ICMS;FUNDEB;
Brejo do Cruz;PB;2019;10;85614.78;28316.33;0;DEDU;FUNDEB;
Brejo do Cruz;PB;2019;10;85952.36;28460.74;0;FPE;FUNDEB;
Brejo dos Santos;PB;2019;10;2072.61;0;0;CIDE/Combustível;CIDE-Combustíveis;
Brejo dos Santos;PB;2019;10;22799.75;7549.5;0;FPM;FUNDEB;
Brejo dos Santos;PB;2019;10;51.9;20.84;0;IPI-EXP;FUNDEB;
Brejo dos Santos;PB;2019;10;0;0;0;COUN;FUNDEB;
Brejo dos Santos;PB;2019;10;0;0;0;LC 87;FUNDEB;
Brejo dos Santos;PB;2019;10;128.67;6.28;0;ITR;FUNDEB;
Brejo dos Santos;PB;2019;10;3291.69;2763.69;0;IPVA;FUNDEB;
Brejo dos Santos;PB;2019;10;442.03;251.1;0;ITCMD;FUNDEB;
Brejo dos Santos;PB;2019;10;31106.67;6532.05;0;ICMS;FUNDEB;
Brejo dos Santos;PB;2019;10;51286.54;16967.61;0;DEDU;FUNDEB;
Brejo dos Santos;PB;2019;10;33237.5;11005.68;0;FPE;FUNDEB;
Caaporã;PB;2019;10;5212.19;0;0;CIDE/Combustível;CIDE-Combustíveis;
Caaporã;PB;2019;10;113279.57;37509.37;0;FPM;FUNDEB;
Caaporã;PB;2019;10;257.86;103.54;0;IPI-EXP;FUNDEB;
Caaporã;PB;2019;10;0;0;0;COUN;FUNDEB;
Caaporã;PB;2019;10;0;0;0;LC 87;FUNDEB;
Caaporã;PB;2019;10;639.29;31.18;0;ITR;FUNDEB;
Caaporã;PB;2019;10;16354.63;13731.3;0;IPVA;FUNDEB;
Caaporã;PB;2019;10;2196.19;1247.59;0;ITCMD;FUNDEB;
Caaporã;PB;2019;10;154552.17;32454.24;0;ICMS;FUNDEB;
Caaporã;PB;2019;10;104083.08;33940.82;0;DEDU;FUNDEB;
Caaporã;PB;2019;10;165139.13;54681.23;0;FPE;FUNDEB;
Caaporã;PB;2019;10;21219.64;28454.67;0;CFM;Royalties;
Cabaceiras;PB;2019;10;1960.26;0;0;CIDE/Combustível;CIDE-Combustíveis;
Cabaceiras;PB;2019;10;20034.66;6633.92;0;FPM;FUNDEB;
Cabaceiras;PB;2019;10;45.61;18.31;0;IPI-EXP;FUNDEB;
Cabaceiras;PB;2019;10;0;0;0;COUN;FUNDEB;
Cabaceiras;PB;2019;10;0;0;0;LC 87;FUNDEB;
Cabaceiras;PB;2019;10;113.07;5.51;0;ITR;FUNDEB;
Cabaceiras;PB;2019;10;2892.49;2428.52;0;IPVA;FUNDEB;
Cabaceiras;PB;2019;10;388.42;220.65;0;ITCMD;FUNDEB;
Cabaceiras;PB;2019;10;27334.15;5739.87;0;ICMS;FUNDEB;
Cabaceiras;PB;2019;10;51704.28;17000.73;0;DEDU;FUNDEB;
Cabaceiras;PB;2019;10;29206.56;9670.94;0;FPE;FUNDEB;
Cabedelo;PB;2019;10;13237.23;0;0;CIDE/Combustível;CIDE-Combustíveis;
Cabedelo;PB;2019;10;173963;57603;0;FPM;FUNDEB;
Cabedelo;PB;2019;10;395.99;159;0;IPI-EXP;FUNDEB;
Cabedelo;PB;2019;10;0;0;0;COUN;FUNDEB;
Cabedelo;PB;2019;10;0;0;0;LC 87;FUNDEB;
Cabedelo;PB;2019;10;981.76;47.88;0;ITR;FUNDEB;
Cabedelo;PB;2019;10;25115.74;21087.11;0;IPVA;FUNDEB;
Cabedelo;PB;2019;10;3372.68;1915.92;0;ITCMD;FUNDEB;
Cabedelo;PB;2019;10;237345.17;49839.84;0;ICMS;FUNDEB;
Cabedelo;PB;2019;10;204946.91;67861.96;0;DEDU;FUNDEB;
Cabedelo;PB;2019;10;253603.53;83973.76;0;FPE;FUNDEB;
Cabedelo;PB;2019;10;0;1001.79;0;CFM;Royalties;
Cachoeira dos Índios;PB;2019;10;2957.34;0;0;CIDE/Combustível;CIDE-Combustíveis;
Cachoeira dos Índios;PB;2019;10;34935.56;11567.94;0;FPM;FUNDEB;
Cachoeira dos Índios;PB;2019;10;79.52;31.93;0;IPI-EXP;FUNDEB;
Cachoeira dos Índios;PB;2019;10;0;0;0;COUN;FUNDEB;
Cachoeira dos Índios;PB;2019;10;0;0;0;LC 87;FUNDEB;
Cachoeira dos Índios;PB;2019;10;197.16;9.62;0;ITR;FUNDEB;
Cachoeira dos Índios;PB;2019;10;5043.79;4234.75;0;IPVA;FUNDEB;
Cachoeira dos Índios;PB;2019;10;677.3;384.76;0;ITCMD;FUNDEB;
Cachoeira dos Índios;PB;2019;10;47664.09;10008.92;0;ICMS;FUNDEB;
Cachoeira dos Índios;PB;2019;10;68354.14;22621.68;0;DEDU;FUNDEB;
Cachoeira dos Índios;PB;2019;10;50929.12;16863.76;0;FPE;FUNDEB;
Cacimba de Areia;PB;2019;10;1745.96;0;0;CIDE/Combustível;CIDE-Combustíveis;
Cacimba de Areia;PB;2019;10;14925.81;4942.27;0;FPM;FUNDEB;
Cacimba de Areia;PB;2019;10;33.98;13.64;0;IPI-EXP;FUNDEB;
Cacimba de Areia;PB;2019;10;0;0;0;COUN;FUNDEB;
Cacimba de Areia;PB;2019;10;0;0;0;LC 87;FUNDEB;
Cacimba de Areia;PB;2019;10;84.23;4.11;0;ITR;FUNDEB;
Cacimba de Areia;PB;2019;10;2154.9;1809.25;0;IPVA;FUNDEB;
Cacimba de Areia;PB;2019;10;289.37;164.38;0;ITCMD;FUNDEB;
Cacimba de Areia;PB;2019;10;20363.93;4276.2;0;ICMS;FUNDEB;
Cacimba de Areia;PB;2019;10;51299.01;16967.5;0;DEDU;FUNDEB;
Cacimba de Areia;PB;2019;10;21758.87;7204.85;0;FPE;FUNDEB;
Cacimba de Areia;PB;2019;10;10.14;12.49;0;CFM;Royalties;
Cacimba de Dentro;PB;2019;10;4663.85;0;0;CIDE/Combustível;CIDE-Combustíveis;
Cacimba de Dentro;PB;2019;10;64791.52;21453.91;0;FPM;FUNDEB;
Cacimba de Dentro;PB;2019;10;147.49;59.22;0;IPI-EXP;FUNDEB;
Cacimba de Dentro;PB;2019;10;0;0;0;COUN;FUNDEB;
Cacimba de Dentro;PB;2019;10;0;0;0;LC 87;FUNDEB;
Cacimba de Dentro;PB;2019;10;365.65;17.83;0;ITR;FUNDEB;
Cacimba de Dentro;PB;2019;10;9354.21;7853.77;0;IPVA;FUNDEB;
Cacimba de Dentro;PB;2019;10;1256.13;713.57;0;ITCMD;FUNDEB;
Cacimba de Dentro;PB;2019;10;88397.85;18562.57;0;ICMS;FUNDEB;
