"ANO / MÊS","UF","NOME MUNICÍPIO","LINGUAGEM CIDADÃ","VALOR TRANSFERIDO"
2022-09-01,"SE","PROPRIA","FPM - CF art. 159",1954437.66
2022-09-01,"SE","RIACHAO DO DANTAS","FPM - CF art. 159",1675232.3
2022-09-01,"SE","RIACHUELO","FPM - CF art. 159",1116821.54
2022-09-01,"SE","RIBEIROPOLIS","FPM - CF art. 159",1675232.3
2022-09-01,"SE","ROSARIO DO CATETE","FPM - CF art. 159",1116821.54
2022-09-01,"SE","SALGADO","FPM - CF art. 159",1675232.3
2022-09-01,"SE","SANTA LUZIA DO ITANHY","FPM - CF art. 159",1396026.9
2022-09-01,"SE","SANTA ROSA DE LIMA","FPM - CF art. 159",837616.15
2022-09-01,"SE","SANTANA DO SAO FRANCISCO","FPM - CF art. 159",837616.15
2022-09-01,"SE","SANTO AMARO DAS BROTAS","FPM - CF art. 159",1116821.54
2022-09-01,"SE","SAO CRISTOVAO","FPM - CF art. 159",4188080.67
2022-09-01,"SE","SAO DOMINGOS","FPM - CF art. 159",1116821.54
2022-09-01,"SE","SAO FRANCISCO","FPM - CF art. 159",837616.15
2022-09-01,"SE","SAO MIGUEL DO ALEIXO","FPM - CF art. 159",837616.15
2022-09-01,"SE","SIMAO DIAS","FPM - CF art. 159",2512848.43
2022-09-01,"SE","SIRIRI","FPM - CF art. 159",837616.15
2022-09-01,"SE","TELHA","FPM - CF art. 159",837616.15
2022-09-01,"SE","TOBIAS BARRETO","FPM - CF art. 159",3071259.16
2022-09-01,"SE","TOMAR DO GERU","FPM - CF art. 159",1116821.54
2022-09-01,"SE","UMBAUBA","FPM - CF art. 159",1954437.45
2022-10-01,"SE","AMPARO DE SAO FRANCISCO","FPM - CF art. 159",777911.54
2022-10-01,"SE","AQUIDABA","FPM - CF art. 159",1555823.06
2022-10-01,"SE","ARACAJU","FPM - CF art. 159",29428140.85
2022-10-01,"SE","ARAUA","FPM - CF art. 159",1037215.38
2022-10-01,"SE","AREIA BRANCA","FPM - CF art. 159",1555823.06
2022-10-01,"SE","BARRA DOS COQUEIROS","FPM - CF art. 159",2074430.75
2022-10-01,"SE","BOQUIM","FPM - CF art. 159",1815126.89
2022-10-01,"SE","BREJO GRANDE","FPM - CF art. 159",777911.54
2022-10-01,"SE","CAMPO DO BRITO","FPM - CF art. 159",1555823.06
2022-10-01,"SE","CANHOBA","FPM - CF art. 159",777911.54
2022-10-01,"SE","CANINDE DE SAO FRANCISCO","FPM - CF art. 159",2074430.75
2022-10-01,"SE","CAPELA","FPM - CF art. 159",2074430.75
2022-10-01,"SE","CARIRA","FPM - CF art. 159",1555823.06
2022-10-01,"SE","CARMOPOLIS","FPM - CF art. 159",1555823.06
2022-10-01,"SE","CEDRO DE SAO JOAO","FPM - CF art. 159",777911.54
2022-10-01,"SE","CRISTINAPOLIS","FPM - CF art. 159",1555823.06
2022-10-01,"SE","CUMBE","FPM - CF art. 159",777911.54
2022-10-01,"SE","DIVINA PASTORA","FPM - CF art. 159",777911.54
2022-10-01,"SE","ESTANCIA","FPM - CF art. 159",3111646.09
2022-10-01,"SE","FEIRA NOVA","FPM - CF art. 159",777911.54
2022-10-01,"SE","FREI PAULO","FPM - CF art. 159",1296519.2
2022-10-01,"SE","GARARU","FPM - CF art. 159",1037215.38
2022-10-01,"SE","GENERAL MAYNARD","FPM - CF art. 159",777911.54
2022-10-01,"SE","GRACHO CARDOSO","FPM - CF art. 159",777911.54
2022-10-01,"SE","ILHA DAS FLORES","FPM - CF art. 159",777911.54
2022-10-01,"SE","INDIAROBA","FPM - CF art. 159",1555823.06
2022-10-01,"SE","ITABAIANA","FPM - CF art. 159",3889557.6
2022-10-01,"SE","ITABAIANINHA","FPM - CF art. 159",2333734.58
2022-10-01,"SE","ITABI","FPM - CF art. 159",777911.54
2022-10-01,"SE","ITAPORANGA D'AJUDA","FPM - CF art. 159",2074430.75
2022-10-01,"SE","JAPARATUBA","FPM - CF art. 159",1555823.06
2022-10-01,"SE","JAPOATA","FPM - CF art. 159",1037215.38
2022-10-01,"SE","LAGARTO","FPM - CF art. 159",4148861.45
2022-10-01,"SE","LARANJEIRAS","FPM - CF art. 159",1815126.89
2022-10-01,"SE","MACAMBIRA","FPM - CF art. 159",777911.54
2022-10-01,"SE","MALHADA DOS BOIS","FPM - CF art. 159",777911.54
2022-10-01,"SE","MALHADOR","FPM - CF art. 159",1037215.38
2022-10-01,"SE","MARUIM","FPM - CF art. 159",1555823.06
2022-10-01,"SE","MOITA BONITA","FPM - CF art. 159",1037215.38
2022-10-01,"SE","MONTE ALEGRE DE SERGIPE","FPM - CF art. 159",1296519.2
2022-10-01,"SE","MURIBECA","FPM - CF art. 159",777911.54
2022-10-01,"SE","NEOPOLIS","FPM - CF art. 159",1555823.06
2022-10-01,"SE","NOSSA SENHORA APARECIDA","FPM - CF art. 159",777911.54
2022-10-01,"SE","NOSSA SENHORA DA GLORIA","FPM - CF art. 159",2333734.58
2022-10-01,"SE","NOSSA SENHORA DAS DORES","FPM - CF art. 159",1815126.89
2022-10-01,"SE","NOSSA SENHORA DE LOURDES","FPM - CF art. 159",777911.54
2022-10-01,"SE","NOSSA SENHORA DO SOCORRO","FPM - CF art. 159",8317819.7
2022-10-01,"SE","PACATUBA","FPM - CF art. 159",1296519.2
2022-10-01,"SE","PEDRA MOLE","FPM - CF art. 159",777911.54
2022-10-01,"SE","PEDRINHAS","FPM - CF art. 159",777911.54
2022-10-01,"SE","PINHAO","FPM - CF art. 159",777911.54
2022-10-01,"SE","PIRAMBU","FPM - CF art. 159",777911.54
2022-10-01,"SE","POCO REDONDO","FPM - CF art. 159",2074430.75
2022-10-01,"SE","POCO VERDE","FPM - CF art. 159",1815126.89
2022-10-01,"SE","PORTO DA FOLHA","FPM - CF art. 159",1815126.89
2022-10-01,"SE","PROPRIA","FPM - CF art. 159",1815126.89
2022-10-01,"SE","RIACHAO DO DANTAS","FPM - CF art. 159",1555823.06
2022-10-01,"SE","RIACHUELO","FPM - CF art. 159",1037215.38
2022-10-01,"SE","RIBEIROPOLIS","FPM - CF art. 159",1555823.06
2022-10-01,"SE","ROSARIO DO CATETE","FPM - CF art. 159",1037215.38
2022-10-01,"SE","SALGADO","FPM - CF art. 159",1555823.06
2022-10-01,"SE","SANTA LUZIA DO ITANHY","FPM - CF art. 159",1296519.2
2022-10-01,"SE","SANTA ROSA DE LIMA","FPM - CF art. 159",777911.54
2022-10-01,"SE","SANTANA DO SAO FRANCISCO","FPM - CF art. 159",777911.54
2022-10-01,"SE","SANTO AMARO DAS BROTAS","FPM - CF art. 159",1037215.38
2022-10-01,"SE","SAO CRISTOVAO","FPM - CF art. 159",3889557.6
2022-10-01,"SE","SAO DOMINGOS","FPM - CF art. 159",1037215.38
2022-10-01,"SE","SAO FRANCISCO","FPM - CF art. 159",777911.54
2022-10-01,"SE","SAO MIGUEL DO ALEIXO","FPM - CF art. 159",777911.54
2022-10-01,"SE","SIMAO DIAS","FPM - CF art. 159",2333734.58
2022-10-01,"SE","SIRIRI","FPM - CF art. 159",777911.54
2022-10-01,"SE","TELHA","FPM - CF art. 159",777911.54
2022-10-01,"SE","TOBIAS BARRETO","FPM - CF art. 159",2852342.26
2022-10-01,"SE","TOMAR DO GERU","FPM - CF art. 159",1037215.38
2022-10-01,"SE","UMBAUBA","FPM - CF art. 159",1815126.98
2022-11-01,"SE","AMPARO DE SAO FRANCISCO","FPM - CF art. 159",977693.19
2022-11-01,"SE","AQUIDABA","FPM - CF art. 159",1955386.37
2022-11-01,"SE","ARACAJU","FPM - CF art. 159",36985816.13
2022-11-01,"SE","ARAUA","FPM - CF art. 159",1303590.9
2022-11-01,"SE","AREIA BRANCA","FPM - CF art. 159",1955386.37
2022-11-01,"SE","BARRA DOS COQUEIROS","FPM - CF art. 159",2607181.81
2022-11-01,"SE","BOQUIM","FPM - CF art. 159",2281284.07
2022-11-01,"SE","BREJO GRANDE","FPM - CF art. 159",977693.19
2022-11-01,"SE","CAMPO DO BRITO","FPM - CF art. 159",1955386.37
2022-11-01,"SE","CANHOBA","FPM - CF art. 159",977693.19
2022-11-01,"SE","CANINDE DE SAO FRANCISCO","FPM - CF art. 159",2607181.81
2022-11-01,"SE","CAPELA","FPM - CF art. 159",2607181.81
2022-11-01,"SE","CARIRA","FPM - CF art. 159",1955386.37
2022-11-01,"SE","CARMOPOLIS","FPM - CF art. 159",1955386.37
2022-11-01,"SE","CEDRO DE SAO JOAO","FPM - CF art. 159",977693.19
2022-11-01,"SE","CRISTINAPOLIS","FPM - CF art. 159",1955386.37
2022-11-01,"SE","CUMBE","FPM - CF art. 159",977693.19
2022-11-01,"SE","DIVINA PASTORA","FPM - CF art. 159",977693.19
2022-11-01,"SE","ESTANCIA","FPM - CF art. 159",3910772.7
2022-11-01,"SE","FEIRA NOVA","FPM - CF art. 159",977693.19
2022-11-01,"SE","FREI PAULO","FPM - CF art. 159",1629488.64
2022-11-01,"SE","GARARU","FPM - CF art. 159",1303590.9
2022-11-01,"SE","GENERAL MAYNARD","FPM - CF art. 159",977693.19
2022-11-01,"SE","GRACHO CARDOSO","FPM - CF art. 159",977693.19
2022-11-01,"SE","ILHA DAS FLORES","FPM - CF art. 159",977693.19
2022-11-01,"SE","INDIAROBA","FPM - CF art. 159",1955386.37
2022-11-01,"SE","ITABAIANA","FPM - CF art. 159",4888465.87
2022-11-01,"SE","ITABAIANINHA","FPM - CF art. 159",2933079.53
2022-11-01,"SE","ITABI","FPM - CF art. 159",977693.19
2022-11-01,"SE","ITAPORANGA D'AJUDA","FPM - CF art. 159",2607181.81
2022-11-01,"SE","JAPARATUBA","FPM - CF art. 159",1955386.37
2022-11-01,"SE","JAPOATA","FPM - CF art. 159",1303590.9
2022-11-01,"SE","LAGARTO","FPM - CF art. 159",5214363.58
2022-11-01,"SE","LARANJEIRAS","FPM - CF art. 159",2281284.07
2022-11-01,"SE","MACAMBIRA","FPM - CF art. 159",977693.19
2022-11-01,"SE","MALHADA DOS BOIS","FPM - CF art. 159",977693.19
2022-11-01,"SE","MALHADOR","FPM - CF art. 159",1303590.9
2022-11-01,"SE","MARUIM","FPM - CF art. 159",1955386.37
2022-11-01,"SE","MOITA BONITA","FPM - CF art. 159",1303590.9
2022-11-01,"SE","MONTE ALEGRE DE SERGIPE","FPM - CF art. 159",1629488.64
2022-11-01,"SE","MURIBECA","FPM - CF art. 159",977693.19
2022-11-01,"SE","NEOPOLIS","FPM - CF art. 159",1955386.37
2022-11-01,"SE","NOSSA SENHORA APARECIDA","FPM - CF art. 159",977693.19
2022-11-01,"SE","NOSSA SENHORA DA GLORIA","FPM - CF art. 159",2933079.53
2022-11-01,"SE","NOSSA SENHORA DAS DORES","FPM - CF art. 159",2281284.07
2022-11-01,"SE","NOSSA SENHORA DE LOURDES","FPM - CF art. 159",977693.19
2022-11-01,"SE","NOSSA SENHORA DO SOCORRO","FPM - CF art. 159",10453985.25
2022-11-01,"SE","PACATUBA","FPM - CF art. 159",1629488.64
2022-11-01,"SE","PEDRA MOLE","FPM - CF art. 159",977693.19
2022-11-01,"SE","PEDRINHAS","FPM - CF art. 159",977693.19
2022-11-01,"SE","PINHAO","FPM - CF art. 159",977693.19
2022-11-01,"SE","PIRAMBU","FPM - CF art. 159",977693.19
2022-11-01,"SE","POCO REDONDO","FPM - CF art. 159",2607181.81
2022-11-01,"SE","POCO VERDE","FPM - CF art. 159",2281284.07
2022-11-01,"SE","PORTO DA FOLHA","FPM - CF art. 159",2281284.07
2022-11-01,"SE","PROPRIA","FPM - CF art. 159",2281284.07
2022-11-01,"SE","RIACHAO DO DANTAS","FPM - CF art. 159",1955386.37
2022-11-01,"SE","RIACHUELO","FPM - CF art. 159",1303590.9
2022-11-01,"SE","RIBEIROPOLIS","FPM - CF art. 159",1955386.37
2022-11-01,"SE","ROSARIO DO CATETE","FPM - CF art. 159",1303590.9
2022-11-01,"SE","SALGADO","FPM - CF art. 159",1955386.37
2022-11-01,"SE","SANTA LUZIA DO ITANHY","FPM - CF art. 159",1629488.64
2022-11-01,"SE","SANTA ROSA DE LIMA","FPM - CF art. 159",977693.19
2022-11-01,"SE","SANTANA DO SAO FRANCISCO","FPM - CF art. 159",977693.19
2022-11-01,"SE","SANTO AMARO DAS BROTAS","FPM - CF art. 159",1303590.9
2022-11-01,"SE","SAO CRISTOVAO","FPM - CF art. 159",4888465.87
2022-11-01,"SE","SAO DOMINGOS","FPM - CF art. 159",1303590.9
2022-11-01,"SE","SAO FRANCISCO","FPM - CF art. 159",977693.19
2022-11-01,"SE","SAO MIGUEL DO ALEIXO","FPM - CF art. 159",977693.19
2022-11-01,"SE","SIMAO DIAS","FPM - CF art. 159",2933079.53
2022-11-01,"SE","SIRIRI","FPM - CF art. 159",977693.19
2022-11-01,"SE","TELHA","FPM - CF art. 159",977693.19
2022-11-01,"SE","TOBIAS BARRETO","FPM - CF art. 159",3584874.96
2022-11-01,"SE","TOMAR DO GERU","FPM - CF art. 159",1303590.9
2022-11-01,"SE","UMBAUBA","FPM - CF art. 159",2281284.22
2022-12-01,"SE","AMPARO DE SAO FRANCISCO","FPM - CF art. 159",1637333.26
2022-12-01,"SE","AQUIDABA","FPM - CF art. 159",3274666.48
2022-12-01,"SE","ARACAJU","FPM - CF art. 159",61939785.9
2022-12-01,"SE","ARAUA","FPM - CF art. 159",2183110.99
2022-12-01,"SE","AREIA BRANCA","FPM - CF art. 159",3274666.48
2022-12-01,"SE","BARRA DOS COQUEIROS","FPM - CF art. 159",4366221.95
2022-12-01,"SE","BOQUIM","FPM - CF art. 159",3820444.22
2022-12-01,"SE","BREJO GRANDE","FPM - CF art. 159",1637333.26
2022-12-01,"SE","CAMPO DO BRITO","FPM - CF art. 159",3274666.48
2022-12-01,"SE","CANHOBA","FPM - CF art. 159",1637333.26
2022-12-01,"SE","CANINDE DE SAO FRANCISCO","FPM - CF art. 159",4366221.95
2022-12-01,"SE","CAPELA","FPM - CF art. 159",4366221.95
2022-12-01,"SE","CARIRA","FPM - CF art. 159",3274666.48
2022-12-01,"SE","CARMOPOLIS","FPM - CF art. 159",3274666.48
2022-12-01,"SE","CEDRO DE SAO JOAO","FPM - CF art. 159",1637333.26
2022-12-01,"SE","CRISTINAPOLIS","FPM - CF art. 159",3274666.48
2022-12-01,"SE","CUMBE","FPM - CF art. 159",1637333.26
2022-12-01,"SE","DIVINA PASTORA","FPM - CF art. 159",1637333.26
2022-12-01,"SE","ESTANCIA","FPM - CF art. 159",6549332.92
2022-12-01,"SE","FEIRA NOVA","FPM - CF art. 159",1637333.26
2022-12-01,"SE","FREI PAULO","FPM - CF art. 159",2728888.73
2022-12-01,"SE","GARARU","FPM - CF art. 159",2183110.99
2022-12-01,"SE","GENERAL MAYNARD","FPM - CF art. 159",1637333.26
2022-12-01,"SE","GRACHO CARDOSO","FPM - CF art. 159",1637333.26
2022-12-01,"SE","ILHA DAS FLORES","FPM - CF art. 159",1637333.26
2022-12-01,"SE","INDIAROBA","FPM - CF art. 159",3274666.48
2022-12-01,"SE","ITABAIANA","FPM - CF art. 159",8186666.17
2022-12-01,"SE","ITABAIANINHA","FPM - CF art. 159",4911999.69
2022-12-01,"SE","ITABI","FPM - CF art. 159",1637333.26
2022-12-01,"SE","ITAPORANGA D'AJUDA","FPM - CF art. 159",4366221.95
2022-12-01,"SE","JAPARATUBA","FPM - CF art. 159",3274666.48
2022-12-01,"SE","JAPOATA","FPM - CF art. 159",2183110.99
2022-12-01,"SE","LAGARTO","FPM - CF art. 159",8732443.9
2022-12-01,"SE","LARANJEIRAS","FPM - CF art. 159",3820444.22
2022-12-01,"SE","MACAMBIRA","FPM - CF art. 159",1637333.26
2022-12-01,"SE","MALHADA DOS BOIS","FPM - CF art. 159",1637333.26
2022-12-01,"SE","MALHADOR","FPM - CF art. 159",2183110.99
2022-12-01,"SE","MARUIM","FPM - CF art. 159",3274666.48
2022-12-01,"SE","MOITA BONITA","FPM - CF art. 159",2183110.99
2022-12-01,"SE","MONTE ALEGRE DE SERGIPE","FPM - CF art. 159",2728888.73
2022-12-01,"SE","MURIBECA","FPM - CF art. 159",1637333.26
2022-12-01,"SE","NEOPOLIS","FPM - CF art. 159",3274666.48
2022-12-01,"SE","NOSSA SENHORA APARECIDA","FPM - CF art. 159",1637333.26
2022-12-01,"SE","NOSSA SENHORA DA GLORIA","FPM - CF art. 159",4911999.69
2022-12-01,"SE","NOSSA SENHORA DAS DORES","FPM - CF art. 159",3820444.22
2022-12-01,"SE","NOSSA SENHORA DE LOURDES","FPM - CF art. 159",1637333.26
2022-12-01,"SE","NOSSA SENHORA DO SOCORRO","FPM - CF art. 159",17507187.2
2022-12-01,"SE","PACATUBA","FPM - CF art. 159",2728888.73
2022-12-01,"SE","PEDRA MOLE","FPM - CF art. 159",1637333.26
2022-12-01,"SE","PEDRINHAS","FPM - CF art. 159",1637333.26
2022-12-01,"SE","PINHAO","FPM - CF art. 159",1637333.26
2022-12-01,"SE","PIRAMBU","FPM - CF art. 159",1637333.26
2022-12-01,"SE","POCO REDONDO","FPM - CF art. 159",4366221.95
2022-12-01,"SE","POCO VERDE","FPM - CF art. 159",3820444.22
2022-12-01,"SE","PORTO DA FOLHA","FPM - CF art. 159",3820444.22
2022-12-01,"SE","PROPRIA","FPM - CF art. 159",3820444.22
2022-12-01,"SE","RIACHAO DO DANTAS","FPM - CF art. 159",3274666.48
2022-12-01,"SE","RIACHUELO","FPM - CF art. 159",2183110.99
2022-12-01,"SE","RIBEIROPOLIS","FPM - CF art. 159",3274666.48
2022-12-01,"SE","ROSARIO DO CATETE","FPM - CF art. 159",2183110.99
2022-12-01,"SE","SALGADO","FPM - CF art. 159",3274666.48
2022-12-01,"SE","SANTA LUZIA DO ITANHY","FPM - CF art. 159",2728888.73
2022-12-01,"SE","SANTA ROSA DE LIMA","FPM - CF art. 159",1637333.26
2022-12-01,"SE","SANTANA DO SAO FRANCISCO","FPM - CF art. 159",1637333.26
2022-12-01,"SE","SANTO AMARO DAS BROTAS","FPM - CF art. 159",2183110.99
2022-12-01,"SE","SAO CRISTOVAO","FPM - CF art. 159",8186666.17
2022-12-01,"SE","SAO DOMINGOS","FPM - CF art. 159",2183110.99
2022-12-01,"SE","SAO FRANCISCO","FPM - CF art. 159",1637333.26
2022-12-01,"SE","SAO MIGUEL DO ALEIXO","FPM - CF art. 159",1637333.26
2022-12-01,"SE","SIMAO DIAS","FPM - CF art. 159",4911999.69
2022-12-01,"SE","SIRIRI","FPM - CF art. 159",1637333.26
2022-12-01,"SE","TELHA","FPM - CF art. 159",1637333.26
2022-12-01,"SE","TOBIAS BARRETO","FPM - CF art. 159",6003555.18
2022-12-01,"SE","TOMAR DO GERU","FPM - CF art. 159",2183110.99
2022-12-01,"SE","UMBAUBA","FPM - CF art. 159",3820443.97
2023-01-01,"SE","AMPARO DE SAO FRANCISCO","FPM - CF art. 159",992415.77
2023-01-01,"SE","AQUIDABA","FPM - CF art. 159",1984831.54
2023-01-01,"SE","ARACAJU","FPM - CF art. 159",38027774.02
2023-01-01,"SE","ARAUA","FPM - CF art. 159",1323221.05
2023-01-01,"SE","AREIA BRANCA","FPM - CF art. 159",1984831.54
2023-01-01,"SE","BARRA DOS COQUEIROS","FPM - CF art. 159",2848972.93
2023-01-01,"SE","BOQUIM","FPM - CF art. 159",2315636.8
2023-01-01,"SE","BREJO GRANDE","FPM - CF art. 159",992415.77
2023-01-01,"SE","CAMPO DO BRITO","FPM - CF art. 159",1984831.54
2023-01-01,"SE","CANHOBA","FPM - CF art. 159",992415.77
2023-01-01,"SE","CANINDE DE SAO FRANCISCO","FPM - CF art. 159",2443911.17
2023-01-01,"SE","CAPELA","FPM - CF art. 159",2646442.06
2023-01-01,"SE","CARIRA","FPM - CF art. 159",1984831.54
2023-01-01,"SE","CARMOPOLIS","FPM - CF art. 159",1782300.67
2023-01-01,"SE","CEDRO DE SAO JOAO","FPM - CF art. 159",992415.77
2023-01-01,"SE","CRISTINAPOLIS","FPM - CF art. 159",1984831.54
2023-01-01,"SE","CUMBE","FPM - CF art. 159",992415.77
2023-01-01,"SE","DIVINA PASTORA","FPM - CF art. 159",992415.77
2023-01-01,"SE","ESTANCIA","FPM - CF art. 159",3969663.07
2023-01-01,"SE","FEIRA NOVA","FPM - CF art. 159",992415.77
2023-01-01,"SE","FREI PAULO","FPM - CF art. 159",1654026.3
2023-01-01,"SE","GARARU","FPM - CF art. 159",1323221.05
2023-01-01,"SE","GENERAL MAYNARD","FPM - CF art. 159",992415.77
2023-01-01,"SE","GRACHO CARDOSO","FPM - CF art. 159",992415.77
2023-01-01,"SE","ILHA DAS FLORES","FPM - CF art. 159",992415.77
2023-01-01,"SE","INDIAROBA","FPM - CF art. 159",1782300.67
2023-01-01,"SE","ITABAIANA","FPM - CF art. 159",5164609.68
2023-01-01,"SE","ITABAIANINHA","FPM - CF art. 159",2977247.3
2023-01-01,"SE","ITABI","FPM - CF art. 159",992415.77
2023-01-01,"SE","ITAPORANGA D'AJUDA","FPM - CF art. 159",2646442.06
2023-01-01,"SE","JAPARATUBA","FPM - CF art. 159",1782300.67
2023-01-01,"SE","JAPOATA","FPM - CF art. 159",1323221.05
2023-01-01,"SE","LAGARTO","FPM - CF art. 159",5090353.21
2023-01-01,"SE","LARANJEIRAS","FPM - CF art. 159",2315636.8
2023-01-01,"SE","MACAMBIRA","FPM - CF art. 159",992415.77
2023-01-01,"SE","MALHADA DOS BOIS","FPM - CF art. 159",992415.77
2023-01-01,"SE","MALHADOR","FPM - CF art. 159",1323221.05
2023-01-01,"SE","MARUIM","FPM - CF art. 159",1782300.67
2023-01-01,"SE","MOITA BONITA","FPM - CF art. 159",1323221.05
2023-01-01,"SE","MONTE ALEGRE DE SERGIPE","FPM - CF art. 159",1654026.3
2023-01-01,"SE","MURIBECA","FPM - CF art. 159",992415.77
2023-01-01,"SE","NEOPOLIS","FPM - CF art. 159",1782300.67
2023-01-01,"SE","NOSSA SENHORA APARECIDA","FPM - CF art. 159",992415.77
2023-01-01,"SE","NOSSA SENHORA DA GLORIA","FPM - CF art. 159",2977247.3
2023-01-01,"SE","NOSSA SENHORA DAS DORES","FPM - CF art. 159",2315636.8
2023-01-01,"SE","NOSSA SENHORA DE LOURDES","FPM - CF art. 159",992415.77
2023-01-01,"SE","NOSSA SENHORA DO SOCORRO","FPM - CF art. 159",10531006.9
2023-01-01,"SE","PACATUBA","FPM - CF art. 159",1451495.42
2023-01-01,"SE","PEDRA MOLE","FPM - CF art. 159",992415.77
2023-01-01,"SE","PEDRINHAS","FPM - CF art. 159",992415.77
2023-01-01,"SE","PINHAO","FPM - CF art. 159",992415.77
2023-01-01,"SE","PIRAMBU","FPM - CF art. 159",992415.77
2023-01-01,"SE","POCO REDONDO","FPM - CF art. 159",2646442.06
2023-01-01,"SE","POCO VERDE","FPM - CF art. 159",2113105.93
2023-01-01,"SE","PORTO DA FOLHA","FPM - CF art. 159",2315636.8
2023-01-01,"SE","PROPRIA","FPM - CF art. 159",2315636.8
2023-01-01,"SE","RIACHAO DO DANTAS","FPM - CF art. 159",1984831.54
2023-01-01,"SE","RIACHUELO","FPM - CF art. 159",1120690.16
2023-01-01,"SE","RIBEIROPOLIS","FPM - CF art. 159",1984831.54
2023-01-01,"SE","ROSARIO DO CATETE","FPM - CF art. 159",1120690.16
2023-01-01,"SE","SALGADO","FPM - CF art. 159",1984831.54
2023-01-01,"SE","SANTA LUZIA DO ITANHY","FPM - CF art. 159",1451495.42
2023-01-01,"SE","SANTA ROSA DE LIMA","FPM - CF art. 159",992415.77
2023-01-01,"SE","SANTANA DO SAO FRANCISCO","FPM - CF art. 159",992415.77
2023-01-01,"SE","SANTO AMARO DAS BROTAS","FPM - CF art. 159",1323221.05
2023-01-01,"SE","SAO CRISTOVAO","FPM - CF art. 159",4962078.82
2023-01-01,"SE","SAO DOMINGOS","FPM - CF art. 159",1323221.05
2023-01-01,"SE","SAO FRANCISCO","FPM - CF art. 159",992415.77
2023-01-01,"SE","SAO MIGUEL DO ALEIXO","FPM - CF art. 159",992415.77
2023-01-01,"SE","SIMAO DIAS","FPM - CF art. 159",2977247.3
2023-01-01,"SE","SIRIRI","FPM - CF art. 159",992415.77
2023-01-01,"SE","TELHA","FPM - CF art. 159",992415.77
2023-01-01,"SE","TOBIAS BARRETO","FPM - CF art. 159",3436326.92
2023-01-01,"SE","TOMAR DO GERU","FPM - CF art. 159",1323221.05
2023-01-01,"SE","UMBAUBA","FPM - CF art. 159",2315636.74
2023-02-01,"SE","AMPARO DE SAO FRANCISCO","FPM - CF art. 159",1314158.88
2023-02-01,"SE","AQUIDABA","FPM - CF art. 159",2628317.75
2023-02-01,"SE","ARACAJU","FPM - CF art. 159",49714204.4
2023-02-01,"SE","ARAUA","FPM - CF art. 159",1752211.84
2023-02-01,"SE","AREIA BRANCA","FPM - CF art. 159",2628317.75
2023-02-01,"SE","BARRA DOS COQUEIROS","FPM - CF art. 159",3504423.66
2023-02-01,"SE","BOQUIM","FPM - CF art. 159",3066370.7
2023-02-01,"SE","BREJO GRANDE","FPM - CF art. 159",1314158.88
2023-02-01,"SE","CAMPO DO BRITO","FPM - CF art. 159",2628317.75
2023-02-01,"SE","CANHOBA","FPM - CF art. 159",1314158.88
2023-02-01,"SE","CANINDE DE SAO FRANCISCO","FPM - CF art. 159",3504423.66
2023-02-01,"SE","CAPELA","FPM - CF art. 159",3504423.66
2023-02-01,"SE","CARIRA","FPM - CF art. 159",2628317.75
2023-02-01,"SE","CARMOPOLIS","FPM - CF art. 159",2628317.75
2023-02-01,"SE","CEDRO DE SAO JOAO","FPM - CF art. 159",1314158.88
2023-02-01,"SE","CRISTINAPOLIS","FPM - CF art. 159",2628317.75
2023-02-01,"SE","CUMBE","FPM - CF art. 159",1314158.88
2023-02-01,"SE","DIVINA PASTORA","FPM - CF art. 159",1314158.88
2023-02-01,"SE","ESTANCIA","FPM - CF art. 159",5256635.47
2023-02-01,"SE","FEIRA NOVA","FPM - CF art. 159",1314158.88
2023-02-01,"SE","FREI PAULO","FPM - CF art. 159",2190264.8
2023-02-01,"SE","GARARU","FPM - CF art. 159",1752211.84
2023-02-01,"SE","GENERAL MAYNARD","FPM - CF art. 159",1314158.88
2023-02-01,"SE","GRACHO CARDOSO","FPM - CF art. 159",1314158.88
2023-02-01,"SE","ILHA DAS FLORES","FPM - CF art. 159",1314158.88
2023-02-01,"SE","INDIAROBA","FPM - CF art. 159",2628317.75
2023-02-01,"SE","ITABAIANA","FPM - CF art. 159",6570794.33
2023-02-01,"SE","ITABAIANINHA","FPM - CF art. 159",3942476.61
2023-02-01,"SE","ITABI","FPM - CF art. 159",1314158.88
2023-02-01,"SE","ITAPORANGA D'AJUDA","FPM - CF art. 159",3504423.66
2023-02-01,"SE","JAPARATUBA","FPM - CF art. 159",2628317.75
2023-02-01,"SE","JAPOATA","FPM - CF art. 159",1752211.84
2023-02-01,"SE","LAGARTO","FPM - CF art. 159",7008847.31
2023-02-01,"SE","LARANJEIRAS","FPM - CF art. 159",3066370.7
2023-02-01,"SE","MACAMBIRA","FPM - CF art. 159",1314158.88
2023-02-01,"SE","MALHADA DOS BOIS","FPM - CF art. 159",1314158.88
2023-02-01,"SE","MALHADOR","FPM - CF art. 159",1752211.84
2023-02-01,"SE","MARUIM","FPM - CF art. 159",2628317.75
2023-02-01,"SE","MOITA BONITA","FPM - CF art. 159",1752211.84
2023-02-01,"SE","MONTE ALEGRE DE SERGIPE","FPM - CF art. 159",2190264.8
2023-02-01,"SE","MURIBECA","FPM - CF art. 159",1314158.88
2023-02-01,"SE","NEOPOLIS","FPM - CF art. 159",2628317.75
2023-02-01,"SE","NOSSA SENHORA APARECIDA","FPM - CF art. 159",1314158.88
