"Mês","Município","Item transferência","Transferência","1º Decêndio","2º Decêndio","3º Decêndio","Valor total"
2023-07-01,"Japaratuba","FPM","FPM",2001659.69,216091.99,590943.27,2808694.95
2023-07-01,"Japaratuba","ITR","ITR",244.83,0,0,244.83
2023-07-01,"Japaratuba","FPM","FUNDEB",99171.71,35184.81,96219.32,230575.84
2023-07-01,"Japaratuba","IPI-EXP","FUNDEB",217.97,57.91,28.98,304.86
2023-07-01,"Japaratuba","ITR","FUNDEB",33.78,3.91,18.83,56.52
2023-07-01,"Japaratuba","IPVA","FUNDEB",4211.46,22465.96,9312.7,35990.12
2023-07-01,"Japaratuba","ITCMD","FUNDEB",178.55,4745.61,2399.5,7323.66
2023-07-01,"Japaratuba","ICMS","FUNDEB",91204.29,387412.59,67056.77,545673.65
2023-07-01,"Japaratuba","DEDU","FUNDEB",195003.23,54022.99,147735.8,396762.02
2023-07-01,"Japaratuba","FPE","FUNDEB",255929.81,89402.4,245568.6,590900.81
2023-07-01,"Japaratuba","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,321.22,321.22
2023-07-01,"Japoatã","FPM","FPM",1199419.2,144061.34,393962.18,1737442.72
2023-07-01,"Japoatã","ITR","ITR",118.08,0,203.2,321.28
2023-07-01,"Japoatã","FPM","FUNDEB",96485.67,34231.83,93613.25,224330.75
2023-07-01,"Japoatã","IPI-EXP","FUNDEB",212.06,56.34,28.2,296.6
2023-07-01,"Japoatã","ITR","FUNDEB",32.86,3.8,18.32,54.98
2023-07-01,"Japoatã","IPVA","FUNDEB",4097.39,21857.47,9060.47,35015.33
2023-07-01,"Japoatã","ITCMD","FUNDEB",173.71,4617.09,2334.51,7125.31
2023-07-01,"Japoatã","ICMS","FUNDEB",88734.05,376919.63,65240.56,530894.24
2023-07-01,"Japoatã","DEDU","FUNDEB",96235.73,36015.32,98541.32,230792.37
2023-07-01,"Japoatã","FPE","FUNDEB",248998.03,86980.96,238917.44,574896.43
2023-07-01,"Japoatã","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,301,301
2023-07-01,"Japoatã","COUN VAAT","FUNDEB",0,0,261181.92,261181.92
2023-07-01,"Lagarto","FPM","FPM",5000207.73,576245.3,1575848.7,7152301.73
2023-07-01,"Lagarto","ITR","ITR",841.9,0,341.35,1183.25
2023-07-01,"Lagarto","FPM","FUNDEB",449676.93,159539.39,436289.84,1045506.16
2023-07-01,"Lagarto","IPI-EXP","FUNDEB",988.33,262.59,131.41,1382.33
2023-07-01,"Lagarto","ITR","FUNDEB",153.16,17.71,85.4,256.27
2023-07-01,"Lagarto","IPVA","FUNDEB",19096.12,101867.99,42226.83,163190.94
2023-07-01,"Lagarto","ITCMD","FUNDEB",809.61,21518.17,10880.11,33207.89
2023-07-01,"Lagarto","ICMS","FUNDEB",413550.03,1756655.24,304057.3,2474262.57
2023-07-01,"Lagarto","DEDU","FUNDEB",435668.02,144061.32,394047.49,973776.83
2023-07-01,"Lagarto","FPE","FUNDEB",1160469.36,405379.67,1113488.24,2679337.27
2023-07-01,"Lagarto","CFEM","Royalties",0,0,835.38,835.38
2023-07-01,"Lagarto","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,3304.29,3304.29
2023-07-01,"Lagarto","COUN VAAR","FUNDEB",0,0,142195.45,142195.45
2023-07-01,"Laranjeiras","FPM","FPM",2098983.64,252107.33,689433.81,3040524.78
2023-07-01,"Laranjeiras","ITR","ITR",49.64,0,1330.9,1380.54
2023-07-01,"Laranjeiras","FPM","FUNDEB",150006.5,53220.3,145540.73,348767.53
2023-07-01,"Laranjeiras","IPI-EXP","FUNDEB",329.69,87.6,43.84,461.13
2023-07-01,"Laranjeiras","ITR","FUNDEB",51.09,5.91,28.49,85.49
2023-07-01,"Laranjeiras","IPVA","FUNDEB",6370.22,33981.86,14086.33,54438.41
2023-07-01,"Laranjeiras","ITCMD","FUNDEB",270.07,7178.19,3629.47,11077.73
2023-07-01,"Laranjeiras","ICMS","FUNDEB",137955.02,585997.81,101429.64,825382.47
2023-07-01,"Laranjeiras","DEDU","FUNDEB",168373.27,63026.82,172691.16,404091.25
2023-07-01,"Laranjeiras","FPE","FUNDEB",387117.79,135229.49,371445.49,893792.77
2023-07-01,"Laranjeiras","CFEM","Royalties",0,0,105.73,105.73
2023-07-01,"Laranjeiras","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,5478.83,5478.83
2023-07-01,"Laranjeiras","COUN VAAT","FUNDEB",0,0,510860.77,510860.77
2023-07-01,"Macambira","FPM","FPM",899564.44,108046,295471.64,1303082.08
2023-07-01,"Macambira","ITR","ITR",278.44,0,0,278.44
2023-07-01,"Macambira","FPM","FUNDEB",36097.59,12806.95,35022.94,83927.48
2023-07-01,"Macambira","IPI-EXP","FUNDEB",79.34,21.08,10.55,110.97
2023-07-01,"Macambira","ITR","FUNDEB",12.29,1.42,6.86,20.57
2023-07-01,"Macambira","IPVA","FUNDEB",1532.93,8177.4,3389.74,13100.07
2023-07-01,"Macambira","ITCMD","FUNDEB",64.99,1727.36,873.4,2665.75
2023-07-01,"Macambira","ICMS","FUNDEB",33197.52,141014.62,24408.05,198620.19
2023-07-01,"Macambira","DEDU","FUNDEB",72224.25,27011.49,73867.89,173103.63
2023-07-01,"Macambira","FPE","FUNDEB",93156.1,32541.65,89384.71,215082.46
2023-07-01,"Macambira","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,64.39,64.39
2023-07-01,"Macambira","COUN VAAT","FUNDEB",0,0,51961.79,51961.79
2023-07-01,"Malhada dos Bois","FPM","FPM",899564.44,108046,295471.64,1303082.08
2023-07-01,"Malhada dos Bois","ITR","ITR",0.08,0,0,0.08
2023-07-01,"Malhada dos Bois","FPM","FUNDEB",32616.17,11571.79,31645.19,75833.15
2023-07-01,"Malhada dos Bois","IPI-EXP","FUNDEB",71.69,19.05,9.53,100.27
2023-07-01,"Malhada dos Bois","ITR","FUNDEB",11.11,1.28,6.19,18.58
2023-07-01,"Malhada dos Bois","IPVA","FUNDEB",1385.09,7388.74,3062.82,11836.65
2023-07-01,"Malhada dos Bois","ITCMD","FUNDEB",58.72,1560.76,789.16,2408.64
2023-07-01,"Malhada dos Bois","ICMS","FUNDEB",29995.81,127414.55,22054.03,179464.39
2023-07-01,"Malhada dos Bois","DEDU","FUNDEB",72154.65,27011.49,73867.89,173034.03
2023-07-01,"Malhada dos Bois","FPE","FUNDEB",84171.71,29403.19,80764.06,194338.96
2023-07-01,"Malhada dos Bois","CFEM","Royalties",0,0,178.95,178.95
2023-07-01,"Malhada dos Bois","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,54.46,54.46
2023-07-01,"Malhada dos Bois","COUN VAAT","FUNDEB",0,0,139856.13,139856.13
2023-07-01,"Malhador","FPM","FPM",1199419.2,144061.34,393962.18,1737442.72
2023-07-01,"Malhador","ITR","ITR",103.67,0,0,103.67
2023-07-01,"Malhador","FPM","FUNDEB",64276.73,22804.54,62363.2,149444.47
2023-07-01,"Malhador","IPI-EXP","FUNDEB",141.27,37.53,18.78,197.58
2023-07-01,"Malhador","ITR","FUNDEB",21.89,2.53,12.21,36.63
2023-07-01,"Malhador","IPVA","FUNDEB",2729.6,14560.99,6035.89,23326.48
2023-07-01,"Malhador","ITCMD","FUNDEB",115.73,3075.8,1555.2,4746.73
2023-07-01,"Malhador","ICMS","FUNDEB",59112.76,251095.97,43461.89,353670.62
2023-07-01,"Malhador","DEDU","FUNDEB",96232.13,36015.32,98490.53,230737.98
2023-07-01,"Malhador","FPE","FUNDEB",165877.27,57944.89,159161.8,382983.96
2023-07-01,"Malhador","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,63.91,63.91
2023-07-01,"Malhador","COUN VAAT","FUNDEB",0,0,101460.09,101460.09
2023-07-01,"Maruim","FPM","FPM",2001659.69,216091.99,590943.27,2808694.95
2023-07-01,"Maruim","ITR","ITR",14.06,0,268.84,282.9
2023-07-01,"Maruim","FPM","FUNDEB",91966.31,32628.43,89228.43,213823.17
2023-07-01,"Maruim","IPI-EXP","FUNDEB",202.13,53.7,26.88,282.71
2023-07-01,"Maruim","ITR","FUNDEB",31.32,3.62,17.47,52.41
2023-07-01,"Maruim","IPVA","FUNDEB",3905.47,20833.67,8636.08,33375.22
2023-07-01,"Maruim","ITCMD","FUNDEB",165.58,4400.82,2225.16,6791.56
2023-07-01,"Maruim","ICMS","FUNDEB",84577.76,359264.81,62184.7,506027.27
2023-07-01,"Maruim","DEDU","FUNDEB",194945.54,54022.99,147803.01,396771.54
2023-07-01,"Maruim","FPE","FUNDEB",237335.02,82906.79,227726.61,547968.42
2023-07-01,"Maruim","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,650.83,650.83
2023-07-01,"Maruim","COUN VAAT","FUNDEB",0,0,58022.16,58022.16
2023-07-01,"Moita Bonita","FPM","FPM",1199419.2,144061.34,393962.18,1737442.72
2023-07-01,"Moita Bonita","FPM","FUNDEB",54316.2,19270.67,52699.19,126286.06
2023-07-01,"Moita Bonita","IPI-EXP","FUNDEB",119.38,31.72,15.87,166.97
2023-07-01,"Moita Bonita","ITR","FUNDEB",18.5,2.14,10.32,30.96
2023-07-01,"Moita Bonita","IPVA","FUNDEB",2306.61,12304.57,5100.55,19711.73
2023-07-01,"Moita Bonita","ITCMD","FUNDEB",97.79,2599.17,1314.2,4011.16
2023-07-01,"Moita Bonita","ICMS","FUNDEB",49952.45,212185.28,36726.89,298864.62
2023-07-01,"Moita Bonita","DEDU","FUNDEB",96206.22,36015.32,98490.53,230712.07
2023-07-01,"Moita Bonita","FPE","FUNDEB",140172.37,48965.56,134497.55,323635.48
2023-07-01,"Moita Bonita","CFEM","Royalties",0,0,443.49,443.49
2023-07-01,"Moita Bonita","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,127.25,127.25
2023-07-01,"Moita Bonita","COUN VAAT","FUNDEB",0,0,152082.95,152082.95
2023-07-01,"Monte Alegre de Sergipe","FPM","FPM",1499274.02,180076.66,492452.72,2171803.4
2023-07-01,"Monte Alegre de Sergipe","ITR","ITR",43.9,0,40.09,83.99
2023-07-01,"Monte Alegre de Sergipe","FPM","FUNDEB",66887.8,23730.9,64896.51,155515.21
2023-07-01,"Monte Alegre de Sergipe","IPI-EXP","FUNDEB",147.01,39.06,19.55,205.62
2023-07-01,"Monte Alegre de Sergipe","ITR","FUNDEB",22.78,2.63,12.7,38.11
2023-07-01,"Monte Alegre de Sergipe","IPVA","FUNDEB",2840.48,15152.49,6281.09,24274.06
2023-07-01,"Monte Alegre de Sergipe","ITCMD","FUNDEB",120.43,3200.74,1618.38,4939.55
2023-07-01,"Monte Alegre de Sergipe","ICMS","FUNDEB",61514.05,261296.03,45227.41,368037.49
2023-07-01,"Monte Alegre de Sergipe","DEDU","FUNDEB",120268.73,45019.16,123123.19,288411.08
2023-07-01,"Monte Alegre de Sergipe","FPE","FUNDEB",172615.56,60298.74,165627.29,398541.59
2023-07-01,"Monte Alegre de Sergipe","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,223.32,223.32
2023-07-01,"Monte Alegre de Sergipe","COUN VAAR","FUNDEB",0,0,9263.64,9263.64
2023-07-01,"Muribeca","FPM","FPM",899564.44,108046,295471.64,1303082.08
2023-07-01,"Muribeca","ITR","ITR",60.7,0,0,60.7
2023-07-01,"Muribeca","FPM","FUNDEB",44818.76,15901.1,43484.49,104204.35
2023-07-01,"Muribeca","IPI-EXP","FUNDEB",98.51,26.17,13.1,137.78
2023-07-01,"Muribeca","ITR","FUNDEB",15.27,1.76,8.51,25.54
2023-07-01,"Muribeca","IPVA","FUNDEB",1903.29,10153.06,4208.7,16265.05
2023-07-01,"Muribeca","ITCMD","FUNDEB",80.69,2144.69,1084.41,3309.79
2023-07-01,"Muribeca","ICMS","FUNDEB",41218.04,175083.73,30305.03,246606.8
2023-07-01,"Muribeca","DEDU","FUNDEB",72169.81,27011.49,73867.89,173049.19
2023-07-01,"Muribeca","FPE","FUNDEB",115662.6,40403.71,110980.04,267046.35
2023-07-01,"Muribeca","CFEM","Royalties",0,0,1529.69,1529.69
2023-07-01,"Muribeca","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,56.51,56.51
2023-07-01,"Muribeca","COUN VAAT","FUNDEB",0,0,45764.63,45764.63
2023-07-01,"Neópolis","FPM","FPM",2001659.69,216091.99,590943.27,2808694.95
2023-07-01,"Neópolis","ITR","ITR",0.65,0,17.22,17.87
2023-07-01,"Neópolis","FPM","FUNDEB",80903.13,28703.35,78494.6,188101.08
2023-07-01,"Neópolis","IPI-EXP","FUNDEB",177.81,47.24,23.64,248.69
2023-07-01,"Neópolis","ITR","FUNDEB",27.56,3.19,15.36,46.11
2023-07-01,"Neópolis","IPVA","FUNDEB",3435.66,18327.46,7597.19,29360.31
2023-07-01,"Neópolis","ITCMD","FUNDEB",145.66,3871.42,1957.48,5974.56
2023-07-01,"Neópolis","ICMS","FUNDEB",74403.39,316046.67,54704.13,445154.19
2023-07-01,"Neópolis","DEDU","FUNDEB",194942.19,54022.99,147740.1,396705.28
2023-07-01,"Neópolis","FPE","FUNDEB",208784.55,72933.43,200331.99,482049.97
2023-07-01,"Neópolis","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,456.49,456.49
2023-07-01,"Neópolis","COUN VAAT","FUNDEB",0,0,120767.13,120767.13
2023-07-01,"Nossa Senhora Aparecida","FPM","FPM",899564.44,108046,295471.64,1303082.08
2023-07-01,"Nossa Senhora Aparecida","ITR","ITR",134.95,0,0,134.95
2023-07-01,"Nossa Senhora Aparecida","FPM","FUNDEB",35781.5,12694.81,34716.27,83192.58
2023-07-01,"Nossa Senhora Aparecida","IPI-EXP","FUNDEB",78.64,20.89,10.46,109.99
2023-07-01,"Nossa Senhora Aparecida","ITR","FUNDEB",12.19,1.41,6.8,20.4
2023-07-01,"Nossa Senhora Aparecida","IPVA","FUNDEB",1519.51,8105.79,3360.06,12985.36
2023-07-01,"Nossa Senhora Aparecida","ITCMD","FUNDEB",64.42,1712.23,865.75,2642.4
2023-07-01,"Nossa Senhora Aparecida","ICMS","FUNDEB",32906.83,139779.82,24194.32,196880.97
2023-07-01,"Nossa Senhora Aparecida","DEDU","FUNDEB",72188.37,27011.49,73867.89,173067.75
2023-07-01,"Nossa Senhora Aparecida","FPE","FUNDEB",92340.37,32256.7,88602.01,213199.08
2023-07-01,"Nossa Senhora Aparecida","COUN VAAR","FUNDEB",0,0,5499.09,5499.09
2023-07-01,"Nossa Senhora da Glória","FPM","FPM",2698693.23,324137.99,886414.89,3909246.11
2023-07-01,"Nossa Senhora da Glória","ITR","ITR",0.47,5.76,10.85,17.08
2023-07-01,"Nossa Senhora da Glória","FPM","FUNDEB",209230.19,74232.09,203001.31,486463.59
2023-07-01,"Nossa Senhora da Glória","IPI-EXP","FUNDEB",459.86,122.18,61.14,643.18
2023-07-01,"Nossa Senhora da Glória","ITR","FUNDEB",71.26,8.24,39.74,119.24
2023-07-01,"Nossa Senhora da Glória","IPVA","FUNDEB",8885.24,47398.16,19647.72,75931.12
2023-07-01,"Nossa Senhora da Glória","ITCMD","FUNDEB",376.7,10012.19,5062.41,15451.3
2023-07-01,"Nossa Senhora da Glória","ICMS","FUNDEB",192420.7,817354.15,141474.82,1151249.67
2023-07-01,"Nossa Senhora da Glória","DEDU","FUNDEB",216464.08,81035.91,221606.42,519106.41
2023-07-01,"Nossa Senhora da Glória","FPE","FUNDEB",539954.81,188619.11,518094.96,1246668.88
2023-07-01,"Nossa Senhora da Glória","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,2347.25,2347.25
2023-07-01,"Nossa Senhora da Glória","COUN VAAT","FUNDEB",0,0,709880.6,709880.6
2023-07-01,"Nossa Senhora das Dores","FPM","FPM",2098983.64,252107.33,689433.81,3040524.78
2023-07-01,"Nossa Senhora das Dores","ITR","ITR",60.31,0,19.97,80.28
2023-07-01,"Nossa Senhora das Dores","FPM","FUNDEB",137824.49,48898.3,133721.39,320444.18
2023-07-01,"Nossa Senhora das Dores","IPI-EXP","FUNDEB",302.92,80.48,40.28,423.68
2023-07-01,"Nossa Senhora das Dores","ITR","FUNDEB",46.94,5.43,26.18,78.55
2023-07-01,"Nossa Senhora das Dores","IPVA","FUNDEB",5852.9,31222.2,12942.38,50017.48
2023-07-01,"Nossa Senhora das Dores","ITCMD","FUNDEB",248.14,6595.25,3334.72,10178.11
2023-07-01,"Nossa Senhora das Dores","ICMS","FUNDEB",126751.72,538409.03,93192.56,758353.31
2023-07-01,"Nossa Senhora das Dores","DEDU","FUNDEB",168375.93,63026.82,172363.43,403766.18
2023-07-01,"Nossa Senhora das Dores","FPE","FUNDEB",355680.03,124247.53,341280.47,821208.03
2023-07-01,"Nossa Senhora das Dores","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,597.34,597.34
2023-07-01,"Nossa Senhora das Dores","COUN VAAT","FUNDEB",0,0,340419.06,340419.06
2023-07-01,"Nossa Senhora de Lourdes","FPM","FPM",899564.44,108046,295471.64,1303082.08
2023-07-01,"Nossa Senhora de Lourdes","FPM","FUNDEB",25737.17,9131.2,24970.96,59839.33
2023-07-01,"Nossa Senhora de Lourdes","IPI-EXP","FUNDEB",56.57,15.03,7.52,79.12
2023-07-01,"Nossa Senhora de Lourdes","ITR","FUNDEB",8.77,1.01,4.89,14.67
2023-07-01,"Nossa Senhora de Lourdes","IPVA","FUNDEB",1092.96,5830.39,2416.84,9340.19
2023-07-01,"Nossa Senhora de Lourdes","ITCMD","FUNDEB",46.34,1231.59,622.72,1900.65
2023-07-01,"Nossa Senhora de Lourdes","ICMS","FUNDEB",23669.44,100541.76,17402.65,141613.85
2023-07-01,"Nossa Senhora de Lourdes","DEDU","FUNDEB",72154.64,27011.49,73867.89,173034.02
2023-07-01,"Nossa Senhora de Lourdes","FPE","FUNDEB",66419.2,23201.81,63730.25,153351.26
2023-07-01,"Nossa Senhora de Lourdes","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,66.85,66.85
2023-07-01,"Nossa Senhora do Socorro","FPM","FPM",9570305.86,1137901.73,3111801.41,13820009
2023-07-01,"Nossa Senhora do Socorro","ITR","ITR",3.8,0,9.75,13.55
2023-07-01,"Nossa Senhora do Socorro","FPM","FUNDEB",540521.48,191769.84,524429.91,1256721.23
2023-07-01,"Nossa Senhora do Socorro","IPI-EXP","FUNDEB",1187.99,315.64,157.96,1661.59
2023-07-01,"Nossa Senhora do Socorro","ITR","FUNDEB",184.1,21.29,102.65,308.04
2023-07-01,"Nossa Senhora do Socorro","IPVA","FUNDEB",22953.96,122447.55,50757.57,196159.08
2023-07-01,"Nossa Senhora do Socorro","ITCMD","FUNDEB",973.16,25865.31,13078.13,39916.6
2023-07-01,"Nossa Senhora do Socorro","ICMS","FUNDEB",497096.16,2111537.93,365483.5,2974117.59
2023-07-01,"Nossa Senhora do Socorro","DEDU","FUNDEB",779954.16,284475.41,777952.77,1842382.34
2023-07-01,"Nossa Senhora do Socorro","FPE","FUNDEB",1394909.49,487275.21,1338437.16,3220621.86
2023-07-01,"Nossa Senhora do Socorro","CFEM","Royalties",0,0,46927.93,46927.93
2023-07-01,"Nossa Senhora do Socorro","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,7853.91,7853.91
2023-07-01,"Nossa Senhora do Socorro","COUN VAAR","FUNDEB",0,0,210030.26,210030.26
2023-07-01,"Pacatuba","FPM","FPM",1701804.9,180076.66,492452.72,2374334.28
2023-07-01,"Pacatuba","ITR","ITR",184.23,0,37.98,222.21
2023-07-01,"Pacatuba","FPM","FUNDEB",93658.49,33228.79,90870.24,217757.52
2023-07-01,"Pacatuba","IPI-EXP","FUNDEB",205.85,54.69,27.37,287.91
2023-07-01,"Pacatuba","ITR","FUNDEB",31.9,3.69,17.79,53.38
2023-07-01,"Pacatuba","IPVA","FUNDEB",3977.33,21217.01,8794.98,33989.32
2023-07-01,"Pacatuba","ITCMD","FUNDEB",168.62,4481.79,2266.1,6916.51
2023-07-01,"Pacatuba","ICMS","FUNDEB",86134,365875.31,63328.91,515338.22
2023-07-01,"Pacatuba","DEDU","FUNDEB",170936.54,45019.16,123122.66,339078.36
2023-07-01,"Pacatuba","FPE","FUNDEB",241702.01,84432.29,231916.8,558051.1
2023-07-01,"Pacatuba","CFEM","Royalties",0,0,15499.08,15499.08
2023-07-01,"Pacatuba","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,299.3,299.3
2023-07-01,"Pacatuba","COUN VAAT","FUNDEB",0,0,124431.32,124431.32
2023-07-01,"Pedra Mole","FPM","FPM",899564.44,108046,295471.64,1303082.08
2023-07-01,"Pedra Mole","FPM","FUNDEB",18521.46,6571.16,17970.06,43062.68
2023-07-01,"Pedra Mole","IPI-EXP","FUNDEB",40.71,10.82,5.41,56.94
2023-07-01,"Pedra Mole","ITR","FUNDEB",6.31,0.73,3.52,10.56
2023-07-01,"Pedra Mole","IPVA","FUNDEB",786.54,4195.78,1739.25,6721.57
2023-07-01,"Pedra Mole","ITCMD","FUNDEB",33.35,886.29,448.13,1367.77
2023-07-01,"Pedra Mole","ICMS","FUNDEB",17033.45,72353.78,12523.63,101910.86
2023-07-01,"Pedra Mole","DEDU","FUNDEB",72154.64,27011.49,73867.89,173034.02
2023-07-01,"Pedra Mole","FPE","FUNDEB",47797.85,16696.93,45862.77,110357.55
2023-07-01,"Pedra Mole","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,18.56,18.56
2023-07-01,"Pedra Mole","COUN VAAR","FUNDEB",0,0,5439.08,5439.08
2023-07-01,"Pedrinhas","FPM","FPM",899564.44,108046,295471.64,1303082.08
2023-07-01,"Pedrinhas","ITR","ITR",0,85.19,0,85.19
2023-07-01,"Pedrinhas","FPM","FUNDEB",61915.62,21966.84,60072.36,143954.82
2023-07-01,"Pedrinhas","IPI-EXP","FUNDEB",136.08,36.16,18.09,190.33
2023-07-01,"Pedrinhas","ITR","FUNDEB",21.09,2.44,11.76,35.29
2023-07-01,"Pedrinhas","IPVA","FUNDEB",2629.33,14026.11,5814.17,22469.61
2023-07-01,"Pedrinhas","ITCMD","FUNDEB",111.47,2962.82,1498.07,4572.36
2023-07-01,"Pedrinhas","ICMS","FUNDEB",56941.33,241872.27,41865.37,340678.97
2023-07-01,"Pedrinhas","DEDU","FUNDEB",72154.64,27032.78,73867.89,173055.31
2023-07-01,"Pedrinhas","FPE","FUNDEB",159783.98,55816.36,153315.19,368915.53
2023-07-01,"Pedrinhas","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,82.67,82.67
2023-07-01,"Pedrinhas","COUN VAAT","FUNDEB",0,0,591563.7,591563.7
2023-07-01,"Pinhão","FPM","FPM",899564.44,108046,295471.64,1303082.08
2023-07-01,"Pinhão","ITR","ITR",0.08,0,46.39,46.47
2023-07-01,"Pinhão","FPM","FUNDEB",32705.86,11603.6,31732.19,76041.65
2023-07-01,"Pinhão","IPI-EXP","FUNDEB",71.88,19.1,9.56,100.54
2023-07-01,"Pinhão","ITR","FUNDEB",11.14,1.29,6.21,18.64
2023-07-01,"Pinhão","IPVA","FUNDEB",1388.9,7409.05,3071.24,11869.19
2023-07-01,"Pinhão","ITCMD","FUNDEB",58.88,1565.06,791.33,2415.27
2023-07-01,"Pinhão","ICMS","FUNDEB",30078.28,127764.89,22114.67,179957.84
2023-07-01,"Pinhão","DEDU","FUNDEB",72154.66,27011.49,73879.48,173045.63
2023-07-01,"Pinhão","FPE","FUNDEB",84403.15,29484.04,80986.13,194873.32
2023-07-01,"Pinhão","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,155.67,155.67
2023-07-01,"Pirambu","FPM","FPM",899564.44,108046,295471.64,1303082.08
2023-07-01,"Pirambu","ITR","ITR",55.93,281.8,119.26,456.99
2023-07-01,"Pirambu","FPM","FUNDEB",57860.82,20528.25,56138.29,134527.36
2023-07-01,"Pirambu","IPI-EXP","FUNDEB",127.17,33.79,16.91,177.87
2023-07-01,"Pirambu","ITR","FUNDEB",19.71,2.28,10.99,32.98
2023-07-01,"Pirambu","IPVA","FUNDEB",2457.14,13107.56,5433.41,20998.11
2023-07-01,"Pirambu","ITCMD","FUNDEB",104.17,2768.79,1399.97,4272.93
2023-07-01,"Pirambu","ICMS","FUNDEB",53212.3,226032.32,39123.66,318368.28
2023-07-01,"Pirambu","DEDU","FUNDEB",72168.62,27081.94,73897.7,173148.26
2023-07-01,"Pirambu","FPE","FUNDEB",149319.9,52161.01,143274.74,344755.65
2023-07-01,"Pirambu","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,85.79,85.79
2023-07-01,"Pirambu","COUN VAAT","FUNDEB",0,0,134519.67,134519.67
2023-07-01,"Poço Redondo","FPM","FPM",2398838.42,288122.65,787924.36,3474885.43
2023-07-01,"Poço Redondo","ITR","ITR",24.39,0,28.84,53.23
2023-07-01,"Poço Redondo","FPM","FUNDEB",185921.78,65962.58,180386.81,432271.17
2023-07-01,"Poço Redondo","IPI-EXP","FUNDEB",408.63,108.57,54.33,571.53
2023-07-01,"Poço Redondo","ITR","FUNDEB",63.32,7.32,35.31,105.95
2023-07-01,"Poço Redondo","IPVA","FUNDEB",7895.41,42117.97,17458.95,67472.33
2023-07-01,"Poço Redondo","ITCMD","FUNDEB",334.74,8896.83,4498.45,13730.02
2023-07-01,"Poço Redondo","ICMS","FUNDEB",170984.89,726300.27,125714.42,1022999.58
2023-07-01,"Poço Redondo","DEDU","FUNDEB",192418.52,72030.66,196988.27,461437.45
2023-07-01,"Poço Redondo","FPE","FUNDEB",479803.43,167606.8,460378.79,1107789.02
2023-07-01,"Poço Redondo","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,530.91,530.91
2023-07-01,"Poço Redondo","COUN VAAR","FUNDEB",0,0,25392.76,25392.76
2023-07-01,"Poço Verde","FPM","FPM",2301514.51,252107.33,689433.81,3243055.65
2023-07-01,"Poço Verde","ITR","ITR",90.44,5.22,12.53,108.19
2023-07-01,"Poço Verde","FPM","FUNDEB",80472.36,28550.52,78076.66,187099.54
2023-07-01,"Poço Verde","IPI-EXP","FUNDEB",176.87,46.99,23.52,247.38
2023-07-01,"Poço Verde","ITR","FUNDEB",27.41,3.17,15.28,45.86
2023-07-01,"Poço Verde","IPVA","FUNDEB",3417.36,18229.88,7556.74,29203.98
2023-07-01,"Poço Verde","ITCMD","FUNDEB",144.88,3850.81,1947.06,5942.75
2023-07-01,"Poço Verde","ICMS","FUNDEB",74007.23,314363.89,54412.86,442783.98
2023-07-01,"Poço Verde","DEDU","FUNDEB",219016.18,63028.12,172361.57,454405.87
2023-07-01,"Poço Verde","FPE","FUNDEB",207672.88,72545.1,199265.33,479483.31
2023-07-01,"Poço Verde","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,417.88,417.88
2023-07-01,"Porto da Folha","FPM","FPM",2098983.64,252107.33,689433.81,3040524.78
2023-07-01,"Porto da Folha","ITR","ITR",5.72,23.24,182.08,211.04
2023-07-01,"Porto da Folha","FPM","FUNDEB",143378.88,50868.92,139110.42,333358.22
2023-07-01,"Porto da Folha","IPI-EXP","FUNDEB",315.13,83.73,41.9,440.76
2023-07-01,"Porto da Folha","ITR","FUNDEB",48.83,5.65,27.23,81.71
2023-07-01,"Porto da Folha","IPVA","FUNDEB",6088.77,32480.47,13463.97,52033.21
2023-07-01,"Porto da Folha","ITCMD","FUNDEB",258.14,6861.04,3469.11,10588.29
2023-07-01,"Porto da Folha","ICMS","FUNDEB",131859.86,560107.12,96948.25,788915.23
